Date,Open,High,Low,Close,SMA5,SMA10,SMA20,SMA60,Volume,MA5,MA10,DIF,ACD9,OSC,K,D,RSI6,RSI12,openposition,change_openposition
2014/8/26,9386,9408,9375,9390,9332.8,9266.1,9226.95,9284.58,57561,80259,87395,8.04,-20.1,28.14,0.9,0.82,0.72,0.61,70962,318
2014/8/27,9421,9498,9420,9477,9373.2,9293.9,9230.1,9290.77,96315,87165,87562,22.65,-11.55,34.2,0.91,0.85,0.8,0.67,75732,4770
2014/8/28,9492,9500,9469,9478,9422.8,9319.8,9239.5,9297.03,60649,78589,85123,34.89,-2.26,37.15,0.92,0.87,0.8,0.67,77188,1456
2014/8/29,9456,9485,9432,9471,9441.4,9346.7,9250.5,9302.95,77443,70789,83827,42.77,6.75,36.02,0.92,0.89,0.77,0.66,77522,334
2014/9/1,9473,9550,9470,9528,9468.8,9385.5,9262.65,9309.67,68798,72153,79578,52.78,15.95,36.83,0.93,0.9,0.82,0.69,78963,1441
2014/9/2,9512,9514,9388,9409,9472.6,9402.7,9278.25,9314.08,125697,85780,83020,52.92,23.35,29.58,0.82,0.87,0.52,0.56,73812,-5151
2014/9/3,9415,9482,9399,9449,9467,9420.1,9295.85,9318.48,101507,86819,86992,53.61,29.4,24.21,0.77,0.84,0.59,0.59,74146,334
2014/9/4,9447,9448,9380,9424,9456.2,9439.5,9312.4,9322.05,96821,94053,86321,51.48,33.81,17.66,0.62,0.76,0.53,0.56,73250,-896
2014/9/5,9444,9463,9370,9406,9443.2,9442.3,9328.2,9325.45,104786,99522,85155,48.61,36.77,11.83,0.48,0.67,0.5,0.54,72187,-1063
2014/9/9,9426,9530,9425,9429,9423.4,9446.1,9342.7,9329.35,78139,101390,86772,49.15,39.25,9.9,0.43,0.59,0.55,0.56,73375,1188
2014/9/10,9380,9402,9310,9347,9411,9441.8,9353.95,9331.8,106510,97553,91667,40.9,39.58,1.32,0.34,0.5,0.39,0.48,72031,-1344
2014/9/11,9376,9385,9300,9301,9381.4,9424.2,9359.05,9332.78,75048,92261,89540,31.6,37.98,-6.38,0.23,0.41,0.32,0.44,72269,238
2014/9/12,9325,9328,9229,9246,9345.8,9401,9360.4,9331.85,121575,97212,95632,19.21,34.23,-15.02,0.17,0.33,0.26,0.4,72785,516
2014/9/15,9206,9244,9172,9219,9308.4,9375.8,9361.25,9331.73,119266,100108,99815,5.39,28.46,-23.07,0.16,0.27,0.23,0.38,59014,-13771
2014/9/16,9219,9233,9141,9153,9253.2,9338.3,9361.9,9331.3,98071,104094,102742,-8.97,20.97,-29.94,0.11,0.22,0.18,0.34,41685,-17329
2014/9/17,9195,9248,9148,9172,9218.2,9314.6,9358.65,9331.38,72499,97292,97422,-18.92,13,-31.92,0.1,0.18,0.24,0.36,30285,-11400
2014/9/18,9234,9265,9213,9241,9206.2,9293.8,9356.95,9332.52,90173,100317,96289,-22.11,5.97,-28.09,0.15,0.17,0.42,0.44,59948,29663
2014/9/19,9281,9304,9240,9263,9209.6,9277.7,9358.6,9334.3,101134,96229,96720,-22.17,0.35,-22.51,0.21,0.18,0.47,0.46,62726,2778
2014/9/22,9202,9205,9100,9128,9191.4,9249.9,9346.1,9332.6,120832,96542,98325,-32.11,-6.15,-25.97,0.17,0.18,0.29,0.36,65419,2693
2014/9/23,9106,9152,9102,9114,9183.6,9218.4,9332.25,9331.07,87165,94361,99227,-41.11,-13.14,-27.97,0.13,0.16,0.28,0.35,63738,-1681
2014/9/24,9095,9142,9081,9126,9174.4,9196.3,9319.05,9328.33,87035,97268,97280,-47.83,-20.08,-27.75,0.15,0.16,0.31,0.37,64158,420
2014/9/25,9158,9168,8995,9026,9131.4,9168.8,9296.5,9322.43,138558,106945,103631,-57.74,-27.61,-30.13,0.13,0.15,0.21,0.31,66596,2438
2014/9/26,8958,9022,8937,8982,9075.2,9142.4,9271.7,9315.47,115750,109868,103048,-70.66,-36.22,-34.44,0.13,0.14,0.18,0.28,66810,214
2014/9/29,8991,9008,8943,8981,9045.8,9118.6,9247.2,9307.57,101474,105996,101269,-80.19,-45.01,-35.17,0.13,0.14,0.18,0.28,67930,1120
2014/9/30,8961,9021,8871,8991,9021.2,9102.4,9220.35,9299.87,150107,118585,106473,-87.51,-53.51,-34,0.18,0.15,0.22,0.3,71320,3390
2014/10/1,8943,9015,8911,8980,8992,9083.2,9198.9,9292.02,114235,124025,110646,-92.01,-61.21,-30.8,0.2,0.17,0.21,0.29,69455,-1865
2014/10/2,8920,9020,8905,8992,8985.2,9058.3,9176.05,9283.93,126762,121666,114305,-94.03,-67.78,-26.26,0.26,0.2,0.26,0.31,69659,204
2014/10/3,9004,9107,8994,9098,9008.4,9041.8,9159.75,9277.85,124812,123478,116673,-86.8,-71.58,-15.22,0.42,0.27,0.57,0.45,67897,-1762
2014/10/6,9098,9110,9056,9085,9029.2,9037.5,9143.7,9270.05,95157,122215,114106,-79.38,-73.14,-6.23,0.52,0.36,0.53,0.44,69485,1588
2014/10/7,9034,9048,8976,9018,9034.6,9027.9,9123.15,9262.25,127569,117707,118146,-78.15,-74.14,-4.01,0.51,0.41,0.39,0.38,66440,-3045
2014/10/8,8986,9029,8928,8932,9025,9008.5,9102.4,9252.4,103779,115616,119820,-81.07,-75.53,-5.54,0.43,0.42,0.28,0.32,65891,-549
2014/10/9,8997,9039,8948,8980,9022.6,9003.9,9086.35,9242.73,139674,118198,119932,-79.92,-76.41,-3.52,0.44,0.42,0.4,0.38,56780,-9111
2014/10/13,8798,8818,8712,8712,8945.4,8976.9,9059.65,9229.88,157956,124827,124153,-97.92,-80.71,-17.21,0.29,0.38,0.19,0.25,51022,-5758
2014/10/14,8730,8759,8702,8743,8877,8953.1,9035.85,9219.65,104866,126769,124492,-111.04,-86.78,-24.26,0.23,0.33,0.25,0.28,39501,-11521
2014/10/15,8743,8763,8641,8646,8802.6,8918.6,9010.5,9208.1,82391,117733,117720,-125.06,-94.43,-30.62,0.16,0.27,0.2,0.25,26989,-12512
2014/10/16,8583,8683,8506,8628,8741.8,8883.4,8983.3,9195.82,177584,132494,124055,-139.62,-103.47,-36.15,0.17,0.24,0.19,0.24,58445,31456
2014/10/17,8658,8673,8497,8499,8645.6,8834.1,8946.2,9180.28,174947,139549,128874,-154.96,-113.77,-41.2,0.12,0.2,0.14,0.2,61962,3517
2014/10/20,8599,8681,8588,8660,8635.2,8790.3,8916.05,9166.82,121860,132330,128578,-156.82,-122.38,-34.44,0.18,0.19,0.39,0.35,58508,-3454
2014/10/21,8655,8663,8616,8639,8614.4,8745.7,8891.6,9154.3,90638,129484,128126,-157.13,-129.33,-27.8,0.2,0.19,0.37,0.34,59569,1061
2014/10/22,8748,8764,8714,8744,8634,8718.3,8873.1,9143.6,96753,132356,125045,-147.43,-132.95,-14.48,0.29,0.23,0.5,0.42,59078,-491
2014/10/23,8732,8740,8702,8722,8652.8,8697.3,8852.9,9132.97,79233,112686,122590,-139.74,-134.31,-5.43,0.43,0.29,0.47,0.4,56681,-2397
2014/10/24,8742,8746,8609,8641,8681.2,8663.4,8833.65,9120.08,133051,104307,121928,-137.09,-134.86,-2.22,0.46,0.35,0.39,0.37,60833,4152
2014/10/27,8675,8686,8592,8643,8677.8,8656.5,8816.7,9109.3,108102,101555,116943,-134.9,-134.87,-0.03,0.49,0.4,0.39,0.37,60471,-362
2014/10/28,8666,8805,8663,8792,8708.4,8661.4,8807.25,9101.65,127091,108846,119165,-121.92,-132.28,10.36,0.65,0.48,0.59,0.48,58262,-2209
2014/10/29,8833,8905,8818,8879,8735.4,8684.7,8801.65,9094.88,106490,110793,121575,-101.81,-126.19,24.38,0.74,0.57,0.66,0.53,55818,-2444
2014/10/30,8878,8889,8838,8879,8766.8,8709.8,8796.6,9091.25,95556,114058,113372,-84.81,-117.91,33.1,0.8,0.65,0.66,0.53,57741,1923
2014/10/31,8887,8978,8867,8975,8833.6,8757.4,8795.75,9089.22,137623,114972,109640,-64.34,-107.2,42.86,0.87,0.72,0.74,0.58,56186,-1555
2014/11/3,8978,9027,8942,8981,8901.2,8789.5,8789.9,9087.35,117415,116835,109195,-44.86,-94.73,49.87,0.87,0.77,0.74,0.59,56902,716
2014/11/4,8984,9055,8968,8991,8941,8824.7,8785.2,9085.7,140218,119460,114153,-27.61,-81.31,53.7,0.87,0.8,0.75,0.59,55658,-1244
2014/11/5,9030,9039,8960,8985,8962.2,8848.8,8783.55,9083.13,111110,120384,115589,-14.5,-67.94,53.45,0.86,0.82,0.73,0.59,55427,-231
2014/11/6,8976,9005,8890,8903,8967,8866.9,8782.1,9079.48,129127,127099,120578,-9.41,-56.24,46.83,0.8,0.82,0.54,0.52,56537,1110
2014/11/7,8924,8943,8862,8937,8959.4,8896.5,8779.95,9075.12,117608,123096,119034,-5.75,-46.14,40.39,0.77,0.8,0.59,0.54,55132,-1405
2014/11/10,8965,9092,8952,9073,8977.8,8939.5,8798,9072.68,120952,123803,120319,7.38,-35.44,42.81,0.82,0.81,0.74,0.63,57313,2181
2014/11/11,9088,9105,9048,9061,8991.8,8966.4,8813.9,9070.33,91460,114051,116756,19.27,-24.49,43.76,0.83,0.81,0.71,0.62,57710,397
2014/11/12,9028,9034,8901,8905,8975.8,8969,8826.85,9066.42,141490,120127,120256,17.8,-16.04,33.83,0.61,0.75,0.45,0.49,52382,-5328
2014/11/13,8920,8978,8903,8960,8987.2,8977.1,8843.45,9061.8,112842,116870,121985,17.56,-9.32,26.88,0.54,0.68,0.52,0.53,49125,-3257
2014/11/14,8980,8996,8933,8962,8992.2,8975.8,8866.6,9056.58,109824,115314,119205,18.21,-3.81,22.02,0.5,0.62,0.53,0.53,44477,-4648
2014/11/17,8959,9043,8872,8899,8957.4,8967.6,8878.55,9051.07,156670,122457,123130,15.72,0.09,15.62,0.38,0.54,0.43,0.48,39832,-4645
2014/11/18,8951,8958,8839,8873,8919.8,8955.8,8890.25,9042.65,124772,129120,121586,10.2,2.11,8.08,0.3,0.46,0.4,0.47,28388,-11444
2014/11/19,8905,8985,8877,8953,8929.4,8952.6,8900.7,9035.35,73761,115574,117851,10.24,3.74,6.5,0.34,0.42,0.54,0.53,18493,-9895
2014/11/20,9031,9104,9012,9091,8955.6,8971.4,8919.15,9030.37,113333,115672,116271,20.73,7.14,13.59,0.54,0.46,0.69,0.61,59075,40582
2014/11/21,9119,9125,9081,9103,8983.8,8988,8942.25,9024.13,83395,110386,112850,30.99,11.91,19.08,0.67,0.53,0.7,0.62,58397,-678
2014/11/24,9135,9170,9109,9130,9030,8993.7,8966.6,9018.33,77972,94647,108552,41.2,17.77,23.43,0.74,0.6,0.72,0.63,56345,-2052
2014/11/25,9116,9150,9069,9108,9077,8998.4,8982.4,9012.28,101177,89928,109524,46.66,23.54,23.11,0.76,0.65,0.67,0.61,57032,687
2014/11/26,9126,9143,9102,9120,9110.4,9019.9,8994.45,9005.48,73155,89806,102690,51.4,29.12,22.29,0.79,0.7,0.68,0.62,56320,-712
2014/11/27,9136,9235,9136,9175,9127.2,9041.4,9009.25,9001.58,109702,89080,102376,59.24,35.14,24.1,0.81,0.74,0.75,0.65,58030,1710
2014/11/28,9202,9208,9174,9179,9142.4,9063.1,9019.45,8997.08,57835,83968,97177,65.08,41.13,23.95,0.83,0.77,0.75,0.65,58303,273
2014/12/1,9036,9182,8991,9119,9140.2,9085.1,9026.35,8992,158276,100029,97338,62.36,45.37,16.98,0.78,0.77,0.57,0.59,59816,1513
2014/12/2,9092,9098,9001,9030,9124.6,9100.8,9028.3,8985.73,145718,108937,99432,54.49,47.2,7.29,0.57,0.7,0.4,0.5,58649,-1167
2014/12/3,9051,9215,9035,9209,9142.4,9126.4,9039.5,8982.07,149036,124113,106960,57.85,49.33,8.52,0.68,0.7,0.65,0.62,62155,3506
2014/12/4,9213,9266,9201,9220,9151.4,9139.3,9055.35,8979.95,97499,121673,105377,64.59,52.38,12.21,0.73,0.71,0.66,0.63,61423,-732
2014/12/5,9203,9231,9182,9214,9158.4,9150.4,9069.2,8978.5,87093,127524,105746,67.82,55.47,12.35,0.76,0.72,0.65,0.62,61589,166
2014/12/8,9264,9265,9168,9186,9171.8,9156,9074.85,8977.5,105218,116913,108471,68.86,58.15,10.71,0.74,0.73,0.59,0.59,62016,427
2014/12/9,9142,9174,9121,9131,9192,9158.3,9078.35,8976.03,92634,106296,107617,63.94,59.31,4.64,0.66,0.71,0.48,0.54,59818,-2198
2014/12/10,9092,9136,9003,9046,9159.4,9150.9,9085.4,8974.25,165103,109509,116811,52.86,58.02,-5.15,0.51,0.64,0.36,0.47,59488,-330
2014/12/11,8976,9048,8958,9009,9117.2,9134.3,9087.85,8971.53,116039,113217,117445,39.45,54.3,-14.85,0.39,0.56,0.31,0.44,56812,-2676
2014/12/12,9023,9069,9003,9005,9075.4,9116.9,9090,8967.6,98839,115567,121546,29.65,49.37,-19.72,0.31,0.48,0.31,0.44,52753,-4059
2014/12/15,8958,9038,8925,9033,9044.8,9108.3,9096.7,8963.77,125072,119537,118225,20.57,43.61,-23.04,0.31,0.42,0.39,0.47,44585,-8168
2014/12/16,8971,9041,8963,8979,9014.4,9103.2,9102,8961.28,122633,125537,115917,11.89,37.27,-25.37,0.26,0.37,0.31,0.43,34859,-9726
2014/12/17,8970,8985,8834,8843,8973.8,9066.6,9096.5,8956.77,81915,108900,109205,-4.16,28.98,-33.14,0.18,0.31,0.19,0.34,25078,-9781
2014/12/18,8902,8927,8857,8858,8943.6,9030.4,9084.85,8952.3,101962,106084,109651,-16.78,19.83,-36.61,0.14,0.25,0.23,0.35,59456,34378
2014/12/19,8962,9040,8958,9017,8946,9010.7,9080.55,8952.15,148633,116043,115805,-15.87,12.69,-28.56,0.27,0.26,0.52,0.49,57614,-1842
2014/12/22,9031,9100,9023,9094,8958.2,9001.5,9078.75,8954.02,102111,111451,115494,-9.42,8.27,-17.69,0.47,0.33,0.61,0.55,62762,5148
2014/12/23,9134,9140,9097,9114,8985.2,8999.8,9079.05,8956.23,69691,100862,113200,-1.18,6.38,-7.56,0.62,0.42,0.63,0.56,61247,-1515
2014/12/24,9120,9183,9103,9176,9051.8,9012.8,9081.85,8959.32,93125,103104,106002,8.74,6.85,1.89,0.74,0.53,0.69,0.6,61886,639
2014/12/25,9171,9195,9162,9181,9116.4,9030,9082.15,8962.67,44950,91702,98893,18.02,9.08,8.94,0.81,0.62,0.7,0.6,61634,-252
2014/12/26,9178,9230,9173,9227,9158.4,9052.2,9084.55,8966.58,73031,76582,96312,27.84,12.84,15.01,0.87,0.71,0.74,0.63,62601,967
2014/12/27,9235,9257,9226,9255,9190.6,9074.4,9091.35,8969.2,27720,61703,86577,37.93,17.86,20.08,0.91,0.78,0.77,0.65,62275,-326
2014/12/29,9245,9336,9241,9309,9229.6,9107.4,9105.3,8972.93,98576,67480,84171,49.43,24.17,25.26,0.92,0.82,0.81,0.68,65073,2798
2014/12/30,9320,9343,9268,9286,9251.6,9151.7,9109.15,8977.4,92786,67413,85259,57.64,30.87,26.78,0.9,0.85,0.74,0.65,63036,-2037
2014/12/31,9286,9303,9252,9281,9271.6,9194,9112.2,8983.22,75117,73446,82574,62.1,37.11,24.99,0.87,0.86,0.72,0.64,62222,-814
2015/1/5,9238,9276,9155,9250,9276.2,9217.3,9114,8987.72,120487,82937,79759,61.18,41.93,19.25,0.79,0.83,0.62,0.61,63140,918
2015/1/6,9144,9153,9017,9058,9236.8,9213.7,9107.6,8993.48,148125,107018,84361,46.89,42.92,3.97,0.57,0.74,0.3,0.44,59897,-3243
2015/1/7,9042,9092,9033,9044,9183.8,9206.7,9103.25,8998.5,93314,105966,86723,33.71,41.08,-7.37,0.41,0.63,0.29,0.43,60983,1086
2015/1/8,9116,9259,9115,9256,9177.8,9214.7,9113.75,9008.67,131883,113785,90599,36.42,40.15,-3.73,0.51,0.59,0.6,0.58,65311,4328
2015/1/9,9328,9335,9217,9230,9167.6,9219.6,9124.8,9018.7,117874,122337,97891,40.64,40.24,0.4,0.56,0.58,0.56,0.56,61302,-4009
2015/1/12,9190,9238,9157,9185,9154.6,9215.4,9133.8,9030.13,97827,117805,100371,38.56,39.91,-1.35,0.55,0.57,0.5,0.53,63277,1975
2015/1/13,9194,9275,9159,9250,9193,9214.9,9144.65,9039.97,127705,113721,110369,39.86,39.9,-0.04,0.6,0.58,0.58,0.57,65512,2235
2015/1/14,9235,9247,9151,9170,9218.2,9201,9154.2,9048.82,122662,119590,112778,36.51,39.22,-2.71,0.56,0.57,0.47,0.51,61421,-4091
2015/1/15,9187,9230,9130,9194,9205.8,9191.8,9171.75,9056.32,116348,116483,115134,33.68,38.11,-4.44,0.56,0.57,0.5,0.52,59782,-1639
2015/1/16,9175,9229,9082,9115,9182.8,9175.2,9184.6,9062.87,160290,124966,123652,26.94,35.88,-8.94,0.48,0.54,0.4,0.47,54646,-5136
2015/1/19,9211,9260,9142,9181,9182,9168.3,9192.8,9071.87,134142,132229,125017,25.8,33.86,-8.06,0.48,0.52,0.5,0.51,40858,-13788
2015/1/20,9220,9269,9183,9267,9185.4,9189.2,9201.45,9082.27,121592,131007,122364,29.05,32.9,-3.85,0.56,0.53,0.61,0.57,34707,-6151
2015/1/21,9282,9316,9274,9309,9213.2,9215.7,9211.2,9090.88,64253,119325,119458,35.69,33.46,2.23,0.68,0.58,0.65,0.59,21565,-13142
2015/1/22,9360,9404,9342,9388,9252,9228.9,9221.8,9099.37,108180,117691,117087,46.74,36.11,10.63,0.77,0.64,0.72,0.64,56872,35307
2015/1/23,9455,9488,9443,9461,9321.2,9252,9235.8,9109.07,92808,104195,114581,61.47,41.19,20.29,0.82,0.7,0.77,0.67,58684,1812
2015/1/26,9448,9478,9433,9465,9378,9280,9247.7,9117.23,68310,91029,111629,72.07,47.36,24.71,0.86,0.76,0.77,0.67,61021,2337
2015/1/27,9522,9539,9480,9523,9429.2,9307.3,9261.1,9126.27,90397,84790,107898,84.02,54.69,29.33,0.9,0.8,0.81,0.7,63259,2238
2015/1/28,9478,9534,9474,9527,9472.8,9343,9272,9135.2,75013,86942,103133,92.37,62.23,30.14,0.92,0.84,0.81,0.7,63640,381
2015/1/29,9497,9502,9426,9428,9480.8,9366.4,9279.1,9142.58,116368,88579,103135,92.31,68.25,24.07,0.86,0.85,0.58,0.6,63799,159
2015/1/30,9460,9472,9385,9398,9468.2,9394.7,9284.95,9150.83,97244,89466,96831,88.6,72.32,16.28,0.77,0.82,0.52,0.57,62464,-1335
2015/2/2,9389,9433,9370,9420,9459.2,9418.6,9293.45,9158.88,85483,92901,91965,84.49,74.75,9.74,0.7,0.78,0.56,0.59,67710,5246
2015/2/3,9434,9485,9407,9464,9447.4,9438.3,9313.75,9165.4,95115,93845,89317,83.83,76.57,7.26,0.67,0.74,0.63,0.62,67911,201
2015/2/4,9526,9556,9512,9522,9446.4,9459.6,9337.65,9173.08,86781,96198,91570,88.18,78.89,9.29,0.72,0.74,0.7,0.65,64468,-3443
2015/2/5,9521,9521,9470,9513,9463.4,9472.1,9350.5,9183.22,79030,88731,88655,88.69,80.85,7.84,0.74,0.74,0.68,0.64,63524,-944
2015/2/6,9536,9543,9459,9470,9477.8,9473,9362.5,9191.72,96048,88491,88979,86.59,82,4.59,0.67,0.71,0.56,0.6,61419,-2105
2015/2/9,9439,9466,9416,9451,9484,9471.6,9375.8,9199.87,78599,87115,90008,80.8,81.76,-0.96,0.59,0.67,0.52,0.58,62855,1436
2015/2/10,9468,9473,9419,9432,9477.6,9462.5,9384.9,9208.75,86724,85436,89641,74.79,80.36,-5.58,0.51,0.62,0.47,0.55,62607,-248
2015/2/11,9462,9509,9457,9476,9468.4,9457.4,9400.2,9218.8,88756,85831,91015,72.45,78.78,-6.33,0.53,0.59,0.58,0.59,55949,-6658
2015/2/12,9499,9500,9461,9482,9462.2,9462.8,9414.6,9227.62,80128,86051,87391,69.94,77.01,-7.07,0.55,0.58,0.59,0.6,44581,-11368
2015/2/13,9510,9548,9505,9514,9471,9474.4,9434.55,9234.67,85659,83973,86232,70.28,75.67,-5.38,0.61,0.59,0.66,0.62,30137,-14444
2015/2/24,9582,9640,9582,9622,9505.2,9494.6,9456.6,9243.32,46780,77609,82362,77.43,76.02,1.41,0.71,0.63,0.8,0.7,20488,-9649
2015/2/25,9694,9696,9660,9683,9555.4,9516.5,9477.4,9252.53,66977,73660,79548,87.25,78.27,8.99,0.79,0.68,0.84,0.73,59601,39113
2015/2/26,9691,9692,9633,9648,9589.8,9529.1,9494.35,9261.53,72451,70399,78115,91.94,81,10.94,0.8,0.72,0.73,0.68,60518,917
2015/3/2,9658,9683,9615,9631,9619.6,9540.9,9506.5,9270.05,77036,69781,77916,93.35,83.47,9.88,0.79,0.75,0.68,0.66,62267,1749
2015/3/3,9645,9658,9580,9614,9639.6,9555.3,9514.15,9277.37,88385,70326,77150,91.51,85.08,6.43,0.76,0.75,0.63,0.64,64091,1824
2015/3/4,9580,9638,9571,9620,9639.2,9572.2,9521.9,9284.72,73997,75769,76689,88.69,85.8,2.89,0.74,0.75,0.64,0.64,63675,-416
2015/3/5,9622,9632,9551,9586,9619.8,9587.6,9525.05,9292.5,94585,81291,77475,83.6,85.36,-1.76,0.67,0.72,0.53,0.6,63596,-79
2015/3/6,9591,9644,9566,9637,9617.6,9603.7,9530.55,9302.62,87662,84333,77366,81.23,84.53,-3.31,0.68,0.71,0.64,0.64,64717,1121
2015/3/9,9580,9595,9547,9574,9606.2,9612.9,9537.85,9308.7,89409,86808,78294,74.57,82.54,-7.97,0.51,0.64,0.47,0.56,65426,709
2015/3/10,9574,9585,9514,9529,9589.2,9614.4,9544.4,9313.85,103983,89927,80127,65.86,79.2,-13.35,0.37,0.55,0.38,0.51,66104,678
2015/3/11,9466,9544,9450,9519,9569,9604.1,9549.35,9318.93,103946,95917,85843,55.79,74.52,-18.73,0.34,0.48,0.37,0.5,65168,-936
2015/3/12,9529,9609,9508,9607,9573.2,9596.5,9556.5,9325.95,101568,97314,89302,53.22,70.26,-17.04,0.45,0.47,0.58,0.58,65737,569
2015/3/13,9616,9634,9584,9598,9565.4,9591.5,9560.3,9333.73,82971,96375,90354,52.26,66.66,-14.4,0.54,0.49,0.55,0.57,58741,-6996
2015/3/16,9585,9594,9535,9543,9559.2,9582.7,9561.8,9342.02,100282,98550,92679,46.95,62.72,-15.77,0.52,0.5,0.43,0.51,45975,-12766
2015/3/17,9580,9644,9547,9556,9564.6,9576.9,9566.1,9351.13,123433,102440,96184,44,58.98,-14.97,0.53,0.51,0.46,0.52,33756,-12219
2015/3/18,9558,9649,9558,9633,9587.4,9578.2,9575.2,9361.6,67737,95198,95558,44.59,56.1,-11.51,0.66,0.56,0.62,0.59,23459,-10297
2015/3/19,9734,9769,9708,9765,9619,9596.1,9591.85,9373.8,100024,94889,96102,55.18,55.92,-0.73,0.77,0.63,0.77,0.68,67293,43834
2015/3/20,9742,9770,9733,9757,9650.8,9608.1,9605.9,9386.77,66890,91673,94024,63.06,57.34,5.71,0.83,0.7,0.75,0.67,68653,1360
2015/3/23,9761,9769,9726,9749,9692,9625.6,9619.25,9401.87,75804,86778,92664,68.03,59.48,8.55,0.87,0.75,0.72,0.66,67038,-1615
2015/3/24,9728,9755,9696,9720,9724.8,9644.7,9629.55,9416.23,89879,80067,91253,69.11,61.41,7.71,0.85,0.78,0.64,0.63,66756,-282
2015/3/25,9721,9731,9673,9688,9735.8,9661.6,9632.85,9427.42,95109,85541,90370,66.96,62.52,4.44,0.78,0.78,0.55,0.59,65742,-1014
2015/3/26,9580,9635,9567,9611,9705,9662,9629.25,9436.03,110206,87578,91234,57.41,61.5,-4.08,0.63,0.73,0.39,0.5,65037,-705
2015/3/27,9609,9628,9525,9542,9662,9656.4,9623.95,9443.17,126327,99465,95569,45.55,58.31,-12.76,0.44,0.64,0.3,0.44,69172,4135
2015/3/30,9511,9562,9511,9553,9622.8,9657.4,9620.05,9449.45,83437,100992,93885,34.58,53.56,-18.98,0.35,0.54,0.33,0.45,69804,632
2015/3/31,9600,9610,9545,9582,9595.2,9660,9618.45,9456.13,98624,102741,91404,28.38,48.53,-20.14,0.32,0.47,0.41,0.48,67892,-1912
2015/4/1,9540,9552,9487,9508,9559.2,9647.5,9612.85,9460.82,111444,106008,95774,17.94,42.41,-24.47,0.24,0.39,0.3,0.41,70226,2334
2015/4/2,9538,9630,9535,9614,9559.8,9632.4,9614.25,9466.8,114119,106790,97184,16.29,37.18,-20.89,0.31,0.37,0.52,0.52,66997,-3229
2015/4/7,9653,9660,9612,9629,9577.2,9619.6,9613.85,9472.13,72558,96036,97751,17.55,33.26,-15.71,0.38,0.37,0.55,0.53,66137,-860
2015/4/8,9633,9635,9558,9570,9580.6,9601.7,9613.65,9476.87,93175,97984,99488,14.4,29.49,-15.08,0.37,0.37,0.44,0.48,66108,-29
2015/4/9,9579,9676,9564,9570,9578.2,9586.7,9615.7,9481.68,149624,108184,105462,12.71,26.13,-13.42,0.39,0.38,0.44,0.48,63800,-2308
2015/4/10,9628,9665,9592,9632,9603,9581.1,9621.35,9488.05,120457,109987,107997,14.06,23.72,-9.66,0.52,0.42,0.57,0.54,61304,-2496
2015/4/13,9673,9683,9633,9657,9611.6,9585.7,9623.85,9498.03,93462,105855,106323,17.12,22.4,-5.28,0.63,0.49,0.61,0.56,46037,-15267
2015/4/14,9641,9672,9626,9644,9614.6,9595.9,9626.15,9508.03,84520,108248,102142,18.45,21.61,-3.16,0.69,0.56,0.57,0.54,34603,-11434
2015/4/15,9626,9654,9507,9520,9604.6,9592.6,9625,9512.43,83539,106320,102152,11.6,19.61,-8,0.52,0.54,0.35,0.43,21668,-12935
2015/4/16,9561,9649,9548,9644,9619.4,9598.8,9629.4,9519.33,125788,101553,104869,11.77,18.04,-6.27,0.6,0.56,0.56,0.54,59584,37916
2015/4/17,9619,9629,9569,9582,9609.4,9606.2,9626.85,9525.95,105924,98647,104317,9.31,16.29,-6.98,0.54,0.56,0.47,0.49,60329,745
2015/4/20,9530,9583,9506,9563,9590.6,9601.1,9616.75,9531.17,124844,104923,105389,4.35,13.91,-9.55,0.47,0.53,0.44,0.47,64415,4086
2015/4/21,9585,9613,9535,9555,9572.8,9593.7,9606.65,9537.58,109112,109841,109045,1.27,11.38,-10.11,0.41,0.49,0.43,0.46,69114,4699
2015/4/22,9561,9636,9561,9614,9591.6,9598.1,9599.9,9544.58,140112,121156,113738,2.18,9.54,-7.36,0.47,0.48,0.54,0.52,61994,-7120
2015/4/23,9656,9854,9652,9838,9630.4,9624.9,9605.8,9556.63,186347,133268,117411,17.96,11.22,6.73,0.63,0.53,0.76,0.66,70807,8813
2015/4/24,9880,10000,9860,9920,9698,9653.7,9617.4,9568.95,206172,153317,125982,40.44,17.07,23.38,0.7,0.59,0.8,0.69,70625,-182
2015/4/27,9958,10031,9945,10018,9789,9689.8,9637.75,9581.47,147811,157911,131417,63.83,26.42,37.41,0.79,0.66,0.84,0.73,78010,7385
2015/4/28,10022,10033,9963,9990,9876,9724.4,9660.15,9592.82,105272,157143,133492,80.7,37.27,43.42,0.83,0.72,0.79,0.7,78005,-5
2015/4/29,9978,10022,9882,9907,9934.6,9763.1,9677.85,9601.47,173931,163907,142531,87.85,47.39,40.46,0.81,0.75,0.64,0.63,80383,2378
2015/4/30,9902,9930,9858,9877,9942.4,9786.4,9692.6,9608.4,130960,152829,143049,88.95,55.7,33.25,0.77,0.76,0.59,0.61,82366,1983
2015/5/4,9897,9911,9824,9885,9935.4,9816.7,9711.45,9615.4,112699,134135,143726,88.05,62.17,25.88,0.75,0.75,0.6,0.61,83389,1023
2015/5/5,9866,9878,9814,9848,9901.4,9845.2,9723.15,9620.82,102568,125086,141498,84.02,66.54,17.48,0.7,0.74,0.53,0.58,82245,-1144
