Date,Open,High,Low,Close,BBandMA2,Di2add,Di2minus,ADX2,RSI6,RSI12,three_openposition,openposition,SMA5,SMA10,Volume,MA5,MA10,DIF12,MACD9,OSC,K,D,AR10,RSV5
2012/11/23,7123,7327,7120,7319,7204,70.42,7.01,74.92,0.71,0.58,6658,-2222,7154.4,7146.5,120286,81510,90001,-59.65,-75.32,15.67,0.51,0.4,1.05,0.97
2012/11/26,7362,7409,7357,7388,7353.5,78.11,4.41,82.12,0.76,0.62,5114,211,7207.8,7161,66389,77744,89269,-37.91,-67.84,29.93,0.65,0.48,1.12,0.94
2012/11/27,7410,7435,7380,7421,7404.5,68.48,3.03,86.82,0.78,0.64,7459,-194,7260.2,7193.7,76309,78247,85291,-18.15,-57.9,39.75,0.76,0.58,1.5,0.96
2012/11/28,7407,7439,7390,7429,7425,46.92,1.95,89.43,0.79,0.65,7929,-1666,7329.2,7223.8,62717,78119,82992,-1.86,-46.69,44.83,0.83,0.66,1.34,0.97
2012/11/29,7470,7539,7465,7525,7477,74.02,0.75,93.71,0.84,0.7,13139,-3033,7416.4,7264.2,98874,84915,81795,18.24,-33.7,51.95,0.88,0.73,1.61,0.97
2012/11/30,7535,7605,7524,7594,7559.5,77.57,0.39,96.35,0.87,0.73,14475,-2969,7471.4,7312.9,97251,80308,80909,39.03,-19.16,58.19,0.91,0.79,1.77,0.96
2012/12/3,7596,7647,7560,7599,7596.5,62.76,0.19,97.87,0.87,0.73,12550,-2110,7513.6,7360.7,94211,85872,81808,56.62,-4,60.62,0.91,0.83,1.81,0.82
2012/12/4,7560,7603,7548,7593,7596,38.29,8.62,80.55,0.85,0.72,11519,-609,7548,7404.1,76536,85918,82082,68.41,10.48,57.93,0.91,0.86,2.17,0.79
2012/12/5,7593,7678,7576,7651,7622,59.12,3.53,84.65,0.88,0.75,13046,-657,7592.4,7460.8,96482,92671,85395,81.23,24.63,56.6,0.92,0.88,4.27,0.87
2012/12/6,7654,7673,7623,7639,7645,37.43,2.23,86.7,0.84,0.73,13797,-61,7615.2,7515.8,68952,86686,85801,90.71,37.85,52.86,0.91,0.89,3.86,0.75
2012/12/7,7658,7691,7642,7659,7649,36.21,1.27,89.97,0.85,0.74,13746,-25,7628.2,7549.8,73118,81860,81084,98.63,50,48.63,0.91,0.9,2.63,0.78
2012/12/10,7680,7686,7600,7623,7641,14.89,29.27,61.27,0.72,0.69,13785,363,7633,7573.3,76659,78349,82111,101.35,60.27,41.08,0.86,0.88,1.7,0.52
2012/12/11,7639,7645,7579,7638,7630.5,7.82,30.48,60.21,0.74,0.7,14130,-946,7642,7595,78461,78734,82326,101.68,68.55,33.13,0.83,0.87,1.45,0.54
2012/12/12,7657,7725,7652,7695,7666.5,54.59,13.54,60.23,0.8,0.74,13769,-1130,7650.8,7621.6,89122,77262,84967,106.11,76.06,30.04,0.84,0.86,1.65,0.79
2012/12/13,7718,7778,7708,7773,7734,59.36,6.57,70.15,0.86,0.77,13049,1255,7677.6,7646.4,82175,79907,83297,113.65,83.58,30.07,0.88,0.87,1.59,0.97
2012/12/14,7738,7747,7701,7704,7738.5,31.36,8.06,64.63,0.66,0.68,7406,65,7686.6,7657.4,84818,82247,82053,114.76,89.82,24.94,0.82,0.85,1.25,0.63
2012/12/17,7690,7707,7615,7649,7676.5,14.22,54.75,61.7,0.54,0.61,5889,-126,7691.8,7662.4,100268,86969,82659,109.61,93.78,15.83,0.66,0.79,1.01,0.35
2012/12/18,7660,7665,7621,7653,7651,9.34,35.95,60.24,0.54,0.62,5743,-845,7694.8,7668.4,70612,85399,82067,103.77,95.77,7.99,0.57,0.71,0.83,0.23
2012/12/19,7698,7709,7655,7659,7656,41.62,19.19,48.57,0.56,0.62,2538,-4157,7687.6,7669.2,46969,76968,77115,99.8,96.58,3.22,0.51,0.65,0.59,0.27
2012/12/20,7631,7633,7556,7559,7609,15.33,67.79,55.84,0.36,0.51,296,-3167,7644.8,7661.2,79058,76345,78126,88.08,94.88,-6.8,0.35,0.55,0.49,0.02
2012/12/21,7565,7578,7472,7492,7525.5,6.66,74.26,69.69,0.28,0.45,295,-2581,7602.4,7644.5,107770,80935,81591,72.45,90.39,-17.94,0.25,0.45,0.38,0.08
2012/12/22,7556,7558,7523,7527,7509.5,3.91,43.58,76.61,0.37,0.48,388,-2313,7578,7634.9,30095,66901,76935,61.39,84.59,-23.2,0.23,0.37,0.41,0.23
2012/12/24,7500,7564,7491,7521,7524,2.04,43.7,83.84,0.36,0.48,1211,-3381,7551.6,7623.2,51155,63009,74204,51.27,77.93,-26.66,0.21,0.32,0.6,0.21
2012/12/25,7555,7688,7538,7671,7596,51.58,13.72,70.9,0.63,0.6,1080,-1463,7554,7620.8,85986,70813,73891,52.15,72.77,-20.62,0.38,0.34,0.73,0.92
2012/12/26,7651,7685,7623,7632,7651.5,34.17,9.09,64.44,0.56,0.57,-1097,-924,7568.6,7606.7,65775,68156,72251,52.32,68.68,-16.36,0.48,0.38,0.65,0.74
2012/12/27,7602,7666,7584,7628,7630,18.06,27.24,42.35,0.55,0.56,-1215,-1360,7595.8,7599.1,80035,62609,71772,50.55,65.06,-14.51,0.54,0.44,0.8,0.7
2012/12/28,7650,7708,7647,7677,7652.5,34.56,14.18,42.08,0.63,0.6,-298,-1243,7625.8,7601.9,69670,70524,68713,52.63,62.57,-9.94,0.65,0.51,1.08,0.86
2013/1/2,7720,7804,7702,7773,7725,59.32,5.62,62.38,0.73,0.66,2935,-616,7676.2,7613.9,89092,78112,70561,60.5,62.16,-1.66,0.73,0.58,1.38,0.88
2013/1/3,7811,7836,7803,7824,7798.5,56.13,3.52,75.29,0.78,0.69,2343,2634,7706.8,7630.4,63225,73559,72186,70.66,63.86,6.81,0.81,0.66,1.59,0.95
2013/1/4,7800,7809,7751,7775,7799.5,30.05,34.98,41.44,0.66,0.63,2710,3495,7735.4,7652,71943,74793,71475,74.29,65.94,8.35,0.82,0.71,1.76,0.76
2013/1/7,7743,7774,7700,7741,7758,15.37,51.11,47.59,0.58,0.6,1780,4306,7758,7676.9,81337,75053,68831,73.22,67.4,5.82,0.79,0.74,2.23,0.5
2013/1/8,7732,7747,7673,7709,7725,7.83,43.93,58.67,0.52,0.57,-415,4156,7764.4,7695.1,90290,79177,74851,69.19,67.76,1.43,0.71,0.73,2.05,0.22
2013/1/9,7686,7774,7682,7738,7723.5,19.66,19.79,29.5,0.57,0.59,3061,1334,7757.4,7716.8,88574,79074,78593,67.11,67.63,-0.51,0.68,0.71,2.19,0.4
2013/1/10,7762,7846,7759,7833,7785.5,46.14,8.64,48.98,0.7,0.65,4135,896,7759.2,7733,122619,90953,82256,71.49,68.4,3.09,0.77,0.73,2.11,0.92
2013/1/11,7863,7867,7796,7802,7817.5,39.09,4.96,63.23,0.63,0.62,-1610,1650,7764.6,7750,90984,94761,84777,74.02,69.52,4.5,0.75,0.74,1.7,0.66
2013/1/14,7730,7828,7705,7823,7812.5,15.8,46.09,56.09,0.66,0.63,392,3462,7781,7769.5,111839,100861,87957,73.4,70.3,3.1,0.76,0.74,1.78,0.77
2013/1/15,7800,7812,7728,7743,7783,8.23,24,52.51,0.48,0.55,-1693,3466,7787.8,7776.1,99174,102638,90908,69.03,70.05,-1.01,0.62,0.7,1.29,0.33
2013/1/16,7750,7769,7698,7718,7730.5,4.79,31.62,63.09,0.44,0.52,-377,-724,7783.8,7770.6,58511,96625,87850,62.37,68.51,-6.14,0.49,0.63,1.01,0.12
2013/1/17,7702,7767,7582,7614,7666,1.51,52.91,78.77,0.3,0.44,1802,-942,7740,7749.6,146042,101310,96131,49.94,64.8,-14.86,0.37,0.54,0.86,0.11
2013/1/18,7692,7723,7666,7712,7663,0.84,29.28,86.61,0.48,0.52,3016,1128,7722,7743.3,86279,100369,97565,44.33,60.7,-16.37,0.4,0.5,0.95,0.53
2013/1/21,7683,7736,7645,7704,7708,0.48,26.63,91.54,0.47,0.51,3027,1287,7698.2,7739.6,94447,96891,98876,38.96,56.36,-17.39,0.41,0.47,1.01,0.53
2013/1/22,7722,7765,7672,7748,7726,14.79,14.22,46.76,0.55,0.55,5898,895,7699.2,7743.5,106112,98278,100458,37.18,52.52,-15.34,0.47,0.47,1.09,0.89
2013/1/23,7777,7788,7714,7722,7735,21.73,8.16,46.08,0.5,0.52,1459,604,7700,7741.9,77820,102140,99383,35.62,49.14,-13.52,0.47,0.47,0.81,0.68
2013/1/24,7688,7728,7625,7683,7702.5,9.94,50.61,56.62,0.43,0.49,843,931,7713.8,7726.9,121098,97151,99231,29.46,45.2,-15.74,0.45,0.46,0.65,0.36
2013/1/25,7662,7688,7612,7650,7666.5,5.52,35.71,64.92,0.37,0.46,-1305,2568,7701.4,7711.7,98883,99672,100021,21.93,40.55,-18.62,0.4,0.44,0.71,0.22
2013/1/28,7620,7731,7620,7727,7688.5,24.29,15.54,43.45,0.54,0.53,3999,2219,7706,7702.1,92771,99337,98114,19.87,36.41,-16.55,0.5,0.46,0.77,0.65
2013/1/29,7759,7822,7736,7812,7769.5,59.44,7.9,60,0.65,0.59,7882,673,7718.8,7709,99284,97971,98125,25.54,34.24,-8.7,0.65,0.53,0.95,0.95
2013/1/30,7846,7859,7791,7796,7804,57.36,4.64,72.52,0.62,0.58,4813,-348,7733.6,7716.8,100596,102526,102333,30.9,33.57,-2.67,0.68,0.58,0.93,0.74
2013/1/31,7815,7850,7778,7846,7821,30.6,10.9,60,0.68,0.61,9092,1311,7766.2,7740,84766,95260,96206,36.29,34.11,2.18,0.77,0.64,1.05,0.95
2013/2/1,7859,7901,7825,7859,7852.5,48.71,5.49,69.87,0.7,0.62,7005,1260,7808,7754.7,87506,92985,96328,42.58,35.81,6.77,0.8,0.7,1.06,0.85
2013/2/4,7878,7952,7872,7939,7899,52.07,2.48,80.39,0.78,0.67,6276,2876,7850.4,7778.2,87092,91849,95593,52.17,39.08,13.09,0.85,0.75,1.2,0.94
2013/2/5,7885,7913,7868,7901,7920,28.34,3.92,78.05,0.68,0.63,2350,2846,7868.2,7793.5,74233,86839,92405,56.71,42.61,14.1,0.85,0.78,1.27,0.71
2013/2/6,7916,7952,7891,7901,7901,43.97,2.2,84.27,0.68,0.63,2428,2798,7889.2,7811.4,72671,81254,91890,60.86,46.26,14.6,0.85,0.81,1.51,0.71
2013/2/18,7967,7978,7913,7936,7918.5,38.61,1.04,89.51,0.73,0.65,5758,3087,7907.2,7836.7,77582,79817,87538,65.77,50.16,15.61,0.86,0.82,1.46,0.73
2013/2/19,7950,7970,7941,7958,7947,26.36,0.71,92.13,0.75,0.67,7918,3079,7927,7867.5,60019,74319,83652,70.14,54.16,15.99,0.88,0.84,1.67,0.82
2013/2/20,8008,8027,7983,8022,7990,58.02,0.31,95.53,0.82,0.71,7021,-1687,7943.6,7897,52976,67496,79673,77.3,58.78,18.51,0.91,0.87,1.2,0.97
2013/2/21,7987,7998,7948,7949,7985.5,26.29,26.01,48.03,0.6,0.62,4825,-2925,7953.2,7910.7,63895,65429,76134,77.84,62.59,15.24,0.84,0.86,0.96,0.43
2013/2/22,7939,7976,7903,7951,7950,12.64,44.5,51.89,0.61,0.62,4421,-2407,7963.2,7926.2,85371,67969,74611,76.11,65.3,10.81,0.77,0.83,1.11,0.39
2013/2/23,7974,7994,7970,7992,7971.5,23.73,27.62,29.73,0.67,0.65,4853,-1704,7974.4,7940.8,27144,57881,68849,77.23,67.68,9.54,0.77,0.81,1.2,0.72
2013/2/25,7985,7992,7935,7941,7966.5,11.83,44.56,43.89,0.53,0.58,3610,-1519,7971,7949,72527,60383,67351,74.45,69.04,5.41,0.67,0.76,0.99,0.31
2013/2/26,7893,7920,7862,7883,7912,4.95,72.39,65.54,0.42,0.52,3761,-3448,7943.2,7943.4,82377,66263,66880,66.21,68.47,-2.26,0.49,0.67,0.74,0.15
2013/2/27,7907,7909,7862,7879,7881,2.93,42.78,76.37,0.41,0.52,2733,-3943,7929.2,7941.2,53936,64271,64850,58.63,66.5,-7.87,0.36,0.57,0.6,0.13
2013/3/1,7945,7950,7920,7936,7907.5,33.23,19.14,51.64,0.55,0.57,3557,-2119,7926.2,7944.7,44461,56089,62029,56.27,64.46,-8.19,0.39,0.51,0.5,0.56
2013/3/4,7935,7937,7827,7844,7890,12.25,60.43,58.97,0.38,0.48,-3078,-2972,7896.6,7935.5,94448,69550,63715,48,61.17,-13.17,0.29,0.43,0.4,0.1
2013/3/5,7867,7931,7862,7911,7877.5,6.13,30.24,62.63,0.51,0.54,4608,-1408,7890.6,7930.8,74896,70024,65203,44.22,57.78,-13.56,0.36,0.41,0.53,0.68
2013/3/6,7980,7998,7935,7945,7928,41.56,15.12,54.63,0.57,0.56,4036,-636,7903,7923.1,83576,70263,68263,44.9,55.2,-10.3,0.47,0.43,0.5,0.69
2013/3/7,7933,7982,7921,7939,7942,24.43,18.35,34.43,0.55,0.56,5651,-1468,7915,7922.1,72539,73984,69128,44.09,52.98,-8.89,0.53,0.46,0.64,0.66
2013/3/8,7968,8032,7965,8008,7973.5,40.77,8.13,50.58,0.66,0.61,9890,-1376,7929.4,7927.8,81964,81485,68787,47.57,51.9,-4.32,0.65,0.52,0.79,0.88
2013/3/11,8010,8068,7993,8042,8025,44.19,4.28,66.45,0.71,0.64,10110,1212,7969,7932.8,79351,78465,74008,52.39,52,0.4,0.73,0.59,0.87,0.87
2013/3/12,8040,8058,7983,7998,8020,22.7,8.68,55.56,0.59,0.59,7594,-813,7986.4,7938.5,75116,78509,74266,53.42,52.28,1.14,0.72,0.64,0.88,0.52
2013/3/13,8000,8035,7951,7989,7993.5,10.87,24.02,46.63,0.57,0.58,6718,-51,7995.2,7949.1,106264,83047,76655,52.16,52.26,-0.1,0.71,0.66,0.86,0.46
2013/3/14,7997,7997,7941,7950,7969.5,6.41,21.49,50.34,0.47,0.53,3075,197,7997.4,7956.2,80451,84629,79307,48.07,51.42,-3.35,0.64,0.65,0.83,0.07
2013/3/15,7969,7986,7906,7909,7929.5,2.95,33.5,67.07,0.39,0.49,1016,1099,7977.6,7953.5,108975,90031,85758,41.76,49.49,-7.73,0.5,0.6,0.78,0.02
2013/3/18,7857,7868,7790,7792,7850.5,1.13,72.92,82,0.24,0.39,-1274,-445,7927.6,7948.3,102089,94579,86522,27.01,44.99,-17.98,0.34,0.51,0.89,0.01
2013/3/19,7838,7852,7816,7831,7811.5,0.7,44.98,89.47,0.34,0.43,648,1087,7894.2,7940.3,76505,94857,86683,16.9,39.37,-22.48,0.27,0.43,0.73,0.17
2013/3/20,7780,7842,7775,7795,7813,0.38,52.45,94.02,0.3,0.4,-1818,-3883,7855.4,7925.3,52532,84110,83579,6.33,32.76,-26.43,0.21,0.36,0.93,0.09
2013/3/21,7803,7816,7781,7796,7795.5,0.25,35.4,96.3,0.3,0.4,-2442,-4686,7824.6,7911,68584,81737,83183,-2.38,25.74,-28.11,0.16,0.29,0.81,0.1
2013/3/22,7780,7814,7764,7774,7785,0.13,34.73,97.77,0.27,0.38,-1705,-5845,7797.6,7887.6,63792,72700,81366,-10.43,18.5,-28.93,0.12,0.23,0.7,0.1
2013/3/25,7842,7865,7826,7850,7812,35.73,12.61,72.8,0.48,0.47,1243,-4131,7809.2,7868.4,60627,64408,79494,-11.34,12.53,-23.87,0.18,0.22,0.61,0.85
2013/3/26,7845,7848,7822,7835,7842.5,25.67,13.08,52.64,0.45,0.46,200,-3509,7810,7852.1,52993,59706,77281,-12.94,7.44,-20.38,0.22,0.22,0.63,0.7
2013/3/27,7841,7876,7827,7862,7848.5,41.29,6.59,62.56,0.52,0.49,2175,-4072,7823.4,7839.4,74979,64195,74153,-12.31,3.49,-15.8,0.3,0.25,0.7,0.88
2013/3/28,7859,7875,7820,7843,7852.5,19.53,9.82,47.81,0.47,0.47,1228,-4784,7832.8,7828.7,64977,63474,72605,-12.59,0.27,-12.86,0.43,0.31,0.79,0.71
2013/3/29,7884,7935,7871,7923,7883,48.68,3.56,67.1,0.64,0.55,8501,-2038,7862.6,7830.1,73177,65351,69026,-7.26,-1.23,-6.03,0.6,0.41,1.11,0.9
2013/4/1,7938,7942,7907,7918,7920.5,39.31,2.39,77.81,0.63,0.55,6987,-2418,7876.2,7842.7,45554,62336,63372,-2.35,-1.46,-0.89,0.69,0.5,1.27,0.8
2013/4/2,7907,7927,7875,7903,7910.5,19.94,31.53,50.16,0.58,0.53,6826,-2922,7889.8,7849.9,80431,67824,63765,-0.01,-1.17,1.16,0.72,0.57,1.24,0.68
2013/4/3,7944,7953,7910,7936,7919.5,35.54,16.19,43.78,0.65,0.57,9138,586,7904.6,7864,67602,66348,65272,4.36,-0.06,4.42,0.78,0.64,0.87,0.87
2013/4/8,7859,7870,7733,7737,7836.5,7.18,72.85,62.92,0.29,0.38,-8871,494,7883.4,7858.1,128621,79077,71275,-5.39,-1.13,-4.26,0.53,0.6,0.6,0.02
2013/4/9,7717,7750,7697,7708,7722.5,5.07,71.4,74.83,0.26,0.36,-8771,254,7840.4,7851.5,84475,81337,73344,-17.24,-4.35,-12.89,0.37,0.52,0.59,0.04
2013/4/10,7737,7745,7713,7726,7717,3.59,50.62,80.79,0.31,0.38,-6880,1221,7802,7839.1,59229,84072,73204,-25.38,-8.56,-16.83,0.28,0.44,0.53,0.11
2013/4/11,7776,7825,7759,7816,7771,50.62,19.79,62.29,0.5,0.47,2841,2685,7784.6,7837.2,84730,84931,76378,-25.37,-11.92,-13.46,0.34,0.41,0.67,0.46
2013/4/12,7822,7832,7783,7784,7800,36.95,12.35,56.1,0.45,0.45,1076,664,7754.2,7829.4,64379,84287,75318,-25.74,-14.68,-11.05,0.34,0.39,0.56,0.5
2013/4/15,7763,7816,7729,7761,7772.5,15.82,40.78,50.1,0.41,0.43,3601,-204,7759,7821.2,109119,80386,79732,-28.04,-17.35,-10.69,0.31,0.36,0.67,0.47
2013/4/16,7710,7786,7693,7775,7768,7.12,39.64,59.83,0.44,0.44,3499,1902,7772.4,7806.4,118952,87282,84309,-30.28,-19.94,-10.34,0.31,0.35,0.73,0.59
2013/4/17,7783,7809,7772,7808,7791.5,23.88,27.57,33.51,0.52,0.48,3672,238,7788.8,7795.4,57751,86986,85529,-28.35,-21.62,-6.72,0.36,0.35,0.83,0.83
2013/4/18,7715,7775,7700,7750,7779,8.6,52.59,52.7,0.4,0.43,5860,-2340,7775.6,7780.1,104794,90999,87965,-30.93,-23.48,-7.45,0.34,0.35,0.99,0.41
2013/4/19,7784,7945,7782,7942,7846,63.44,15.88,56.33,0.68,0.59,14837,-3976,7807.2,7780.7,139916,106106,95197,-19.92,-22.77,2.85,0.56,0.42,1.6,0.99
2013/4/22,7952,7976,7938,7955,7948.5,67.32,12.49,62.52,0.7,0.6,11308,-5116,7846,7802.5,64238,97130,88758,-6.82,-19.58,12.76,0.68,0.51,2.59,0.93
2013/4/23,7942,7951,7896,7926,7940.5,40.46,35.91,34.23,0.63,0.57,10182,-4751,7876.2,7824.3,79418,89223,88253,1.03,-15.46,16.49,0.73,0.58,2.17,0.82
2013/4/24,7967,8015,7949,7992,7959,57.64,16.29,45.08,0.71,0.62,11328,-1559,7913,7850.9,110367,99747,93366,12.13,-9.94,22.07,0.8,0.65,2.42,0.93
2013/4/25,7976,8009,7970,8005,7998.5,38.98,11.02,50.5,0.72,0.62,14324,-933,7964,7869.8,71490,93086,92042,21.51,-3.65,25.16,0.85,0.72,2.48,0.96
2013/4/26,8010,8066,7996,7997,8001,61.8,5.1,67.63,0.7,0.62,15111,-2407,7975,7891.1,94160,83935,95021,29.95,3.07,26.88,0.84,0.76,3.08,0.59
2013/4/29,8010,8042,8001,8021,8009,36.54,3.01,76.2,0.73,0.63,17824,-4454,7988.2,7917.1,62673,83622,90376,36.8,9.82,26.98,0.85,0.79,3.45,0.74
2013/4/30,8067,8122,8062,8098,8059.5,64.16,1.06,86.47,0.8,0.68,17713,-3279,8022.6,7949.4,79288,83596,86410,47.63,17.38,30.25,0.88,0.82,3.6,0.86
2013/5/2,8083,8127,8083,8119,8108.5,45.12,0.68,91.75,0.82,0.7,20812,-3423,8048,7980.5,63345,74191,86969,56.93,25.29,31.64,0.91,0.85,4.05,0.95
2013/5/3,8139,8174,8119,8140,8129.5,64.24,0.36,95.32,0.84,0.71,19151,-2173,8075,8019.5,82194,76332,84709,66.06,33.44,32.61,0.9,0.87,3.71,0.81
2013/5/6,8200,8209,8154,8168,8154,56.9,0.16,97.37,0.86,0.73,19168,-1135,8109.2,8042.1,67723,71045,77490,74.97,41.75,33.22,0.89,0.88,1.94,0.8
2013/5/7,8180,8187,8150,8174,8171,35.95,4.08,88.49,0.86,0.73,22489,-542,8139.8,8064,61199,70750,77186,80.82,49.56,31.26,0.88,0.88,1.69,0.76
2013/5/8,8188,8302,8186,8269,8221.5,74.65,1.15,92.73,0.92,0.78,21306,-1669,8174,8098.3,130480,80988,82292,91.28,57.91,33.38,0.89,0.88,2.89,0.85
2013/5/9,8301,8330,8290,8313,8291,62.97,0.68,95.29,0.93,0.8,18809,-1070,8212.8,8130.4,83971,85113,79652,102.82,66.89,35.94,0.91,0.89,2.9,0.92
2013/5/10,8294,8312,8280,8309,8311,43.74,9.73,79.45,0.91,0.79,18427,1841,8246.6,8160.8,65770,81829,79080,109.98,75.51,34.47,0.92,0.9,2.64,0.88
2013/5/13,8311,8314,8229,8260,8284.5,17,40.46,60.14,0.72,0.71,17920,1827,8265,8187.1,100298,88344,79694,111.4,82.69,28.71,0.86,0.89,1.58,0.61
2013/5/14,8280,8307,8244,8272,8266,8.92,21.23,50.49,0.73,0.72,16962,-22,8284.6,8212.2,98400,95784,83267,111.88,88.53,23.36,0.83,0.87,1.39,0.6
2013/5/15,8299,8311,8260,8303,8287.5,8.45,11.99,33.91,0.77,0.74,13800,-2660,8291.4,8232.7,61581,82004,81496,112.62,93.34,19.28,0.84,0.86,1.06,0.73
2013/5/16,8325,8440,8320,8423,8363,68.47,3.59,61.97,0.87,0.8,13051,205,8313.4,8263.1,122633,89736,87425,120.47,98.77,21.7,0.88,0.86,1.29,0.92
2013/5/17,8405,8423,8386,8401,8412,49.68,2.61,76,0.8,0.76,8960,-1151,8331.8,8289.2,60464,88675,85252,125.35,104.08,21.26,0.87,0.87,1.24,0.82
2013/5/20,8398,8401,8341,8386,8393.5,26.28,36.7,46.27,0.74,0.74,8959,38,8357,8311,74722,83560,85952,125.81,108.43,17.38,0.84,0.86,1.17,0.72
2013/5/21,8380,8441,8357,8390,8388,38.42,15.83,43.95,0.75,0.74,11205,-383,8380.6,8332.6,102289,84338,90061,126.01,111.94,14.06,0.82,0.84,1.39,0.72
2013/5/22,8435,8449,8392,8396,8393,27.38,8.8,47.66,0.76,0.75,7103,-134,8399.2,8345.3,82669,88555,85280,125.83,114.72,11.11,0.8,0.83,0.91,0.59
2013/5/23,8337,8355,8210,8213,8304.5,7.2,74.42,65,0.33,0.5,3683,1483,8357.2,8335.3,140140,92057,90897,111.45,114.07,-2.62,0.54,0.73,0.65,0.01
2013/5/24,8238,8248,8146,8220,8216.5,3.98,69.2,77.06,0.35,0.51,3416,1051,8321,8326.4,102660,100496,94586,95.78,110.41,-14.63,0.44,0.63,0.54,0.24
2013/5/27,8184,8268,8184,8257,8238.5,12.39,39.86,64.81,0.44,0.55,7672,2024,8295.2,8326.1,86472,102846,93203,85.05,105.34,-20.29,0.41,0.56,0.82,0.37
2013/5/28,8268,8283,8245,8257,8257,19.9,28.81,41.55,0.44,0.55,5625,1820,8268.6,8324.6,69512,96291,90314,77.18,99.71,-22.52,0.4,0.51,0.82,0.37
2013/5/29,8257,8345,8246,8315,8286,45.15,11.78,50.08,0.57,0.6,9555,1426,8252.4,8325.8,106194,100996,94776,73.71,94.51,-20.79,0.45,0.49,1.07,0.81
2013/5/30,8304,8304,8204,8230,8272.5,19.42,26.63,32.87,0.4,0.5,6027,2213,8255.8,8306.5,121294,97226,94642,65.11,88.63,-23.52,0.39,0.46,0.63,0.42
2013/5/31,8277,8342,8226,8242,8236,26.67,12.15,35.13,0.43,0.52,2614,3654,8260.2,8290.6,125054,101705,101101,59.3,82.76,-23.46,0.37,0.43,0.68,0.36
2013/6/3,8100,8205,8092,8191,8216.5,11.09,57.25,51.34,0.35,0.46,7524,1323,8247,8271.1,107007,105812,104329,46.64,75.54,-28.9,0.34,0.4,0.96,0.39
2013/6/4,8223,8228,8150,8162,8176.5,18.04,35.61,42.05,0.31,0.44,3310,2763,8228,8248.3,92115,110333,103312,36.64,67.76,-31.12,0.31,0.37,0.77,0.28
2013/6/5,8130,8196,8124,8146,8154,10.63,35.82,48.14,0.28,0.42,3701,659,8194.2,8223.3,90608,107216,104106,26.6,59.52,-32.93,0.28,0.34,0.93,0.22
2013/6/6,8098,8129,8061,8102,8124,5.39,54.68,65.1,0.23,0.38,-2268,2434,8168.6,8212.2,116805,106318,101772,14.08,50.44,-36.36,0.24,0.3,1.17,0.15
2013/6/7,8081,8110,8049,8087,8094.5,3.16,40.18,75.26,0.21,0.37,-4406,1073,8137.6,8198.9,99118,101131,101418,2.89,40.93,-38.04,0.2,0.27,1.43,0.21
2013/6/10,8142,8185,8128,8147,8117,45.05,17.24,59.95,0.42,0.45,-2832,1115,8128.8,8187.9,88305,97390,101601,-0.44,32.65,-33.09,0.24,0.26,1.26,0.55
2013/6/11,8135,8157,8107,8126,8136.5,28.47,26.36,31.9,0.38,0.43,-3666,269,8121.6,8174.8,78773,94722,102527,-4.86,25.15,-30.01,0.25,0.26,1.26,0.52
2013/6/13,8050,8055,7931,7932,8029,7.35,73.75,56.88,0.18,0.29,-11366,320,8078.8,8136.5,127540,102108,104662,-21.55,15.81,-37.36,0.17,0.23,0.79,0
2013/6/14,7983,7985,7905,7921,7926.5,4.57,58.14,71.15,0.17,0.29,-12540,-1374,8042.6,8105.6,91743,97096,101707,-36.74,5.3,-42.04,0.13,0.19,0.84,0.06
2013/6/17,7923,7982,7920,7972,7946.5,2.88,36.65,78.29,0.31,0.35,-9587,-924,8019.6,8078.6,80161,93304,97218,-45.94,-4.95,-40.99,0.15,0.18,0.92,0.24
2013/6/18,7971,8011,7937,7996,7984,19.9,19.47,39.69,0.36,0.38,-2218,5458,7989.4,8059.1,108806,97405,97397,-50.75,-14.11,-36.64,0.21,0.19,0.71,0.36
2013/6/19,8005,8038,7987,8019,8007.5,32.87,11.83,43.38,0.42,0.41,-3502,4024,7968,8044.8,60936,93837,94280,-51.49,-21.59,-29.91,0.27,0.22,0.89,0.76
2013/6/20,7795,7819,7739,7750,7884.5,6.19,74.12,63.98,0.19,0.26,-7783,4527,7931.6,8005.2,107714,89872,95990,-71.53,-31.57,-39.95,0.19,0.21,0.69,0.04
2013/6/21,7600,7680,7589,7658,7704,3.2,83.32,78.29,0.15,0.23,-12591,1381,7879,7960.8,124153,96354,96725,-95.84,-44.43,-51.42,0.17,0.19,0.86,0.15
2013/6/24,7628,7663,7602,7629,7643.5,2.34,61,85.44,0.14,0.22,-12426,3339,7810.4,7915,91483,98618,95961,-115.04,-58.55,-56.49,0.13,0.17,0.89,0.09
2013/6/25,7613,7683,7580,7604,7616.5,1.23,42.17,89.89,0.13,0.21,-15124,740,7732,7860.7,158891,108635,103020,-129.8,-72.8,-57,0.11,0.15,0.91,0.05
2013/6/26,7650,7689,7609,7638,7621,3.79,23.64,81.12,0.22,0.25,-12333,1854,7655.8,7811.9,121002,120649,107243,-137.84,-85.81,-52.03,0.11,0.14,0.92,0.24
2013/6/27,7735,7746,7700,7715,7676.5,29.63,11.17,63.19,0.37,0.33,-10818,3740,7648.8,7790.2,92515,117609,103740,-136.54,-95.95,-40.58,0.17,0.15,1.17,0.81
