Date,Open,High,Low,Close,SMA5,SMA10,SMA20,SMA60,Volume,MA5,MA10,DIF,ACD9,OSC,K,D,RSI6,RSI12,RSV9
2011/8/26,7399,7491,7354,7444,7396.2,7502.4,7740.9,8330.5,156042,174949,150432,-276.43,-269.81,-6.62,0.36,0.36,0.43,0.38,0.4
2011/8/29,7470,7610,7440,7529,7451.8,7473.1,7683.25,8304.82,135925,160991,153700,-258.07,-267.46,9.39,0.42,0.38,0.5,0.42,0.56
2011/8/30,7600,7632,7548,7601,7471.2,7456,7634.65,8280.02,119935,151441,151927,-235.29,-261.03,25.74,0.59,0.45,0.56,0.45,0.93
2011/8/31,7617,7714,7556,7707,7528.2,7451.3,7598.2,8257.97,130191,138499,157395,-208.73,-250.57,41.83,0.72,0.54,0.63,0.49,0.99
2011/9/1,7750,7849,7681,7699,7596,7471.4,7568.7,8235.8,155565,139532,157760,-180.68,-236.59,55.91,0.74,0.61,0.62,0.48,0.78
2011/9/2,7725,7745,7651,7713,7649.8,7523,7566.1,8217.2,121592,132642,153796,-158.76,-221.02,62.26,0.75,0.66,0.63,0.49,0.75
2011/9/5,7550,7560,7467,7477,7639.4,7545.6,7562.15,8196.1,121816,129820,145406,-156.55,-208.13,51.58,0.59,0.63,0.4,0.4,0.27
2011/9/6,7404,7488,7313,7336,7586.4,7528.8,7552.2,8170.95,171327,140098,145770,-163.16,-199.14,35.97,0.41,0.56,0.31,0.36,0.04
2011/9/7,7460,7538,7412,7535,7552,7540.1,7545.6,8149.22,120586,138177,138338,-155.58,-190.42,34.85,0.41,0.51,0.49,0.45,0.41
2011/9/8,7565,7598,7477,7547,7521.6,7558.8,7538,8133.43,140152,135095,137313,-144.89,-181.32,36.43,0.42,0.48,0.5,0.45,0.44
2011/9/9,7553,7654,7510,7602,7499.4,7574.6,7538.5,8119.1,153559,141488,137065,-130.89,-171.23,40.34,0.46,0.47,0.55,0.48,0.54
2011/9/13,7502,7538,7335,7369,7477.8,7558.6,7515.85,8101.93,131549,143435,136627,-133.53,-163.69,30.16,0.34,0.43,0.37,0.4,0.1
2011/9/14,7398,7462,7160,7193,7449.2,7517.8,7486.9,8080.73,182435,145656,142877,-146.11,-160.18,14.07,0.24,0.37,0.29,0.35,0.05
2011/9/15,7360,7450,7324,7405,7423.2,7487.6,7469.45,8063.45,155904,152720,145449,-142.81,-156.7,13.9,0.3,0.34,0.46,0.44,0.42
2011/9/16,7514,7628,7507,7608,7435.4,7478.5,7474.95,8050.3,138633,152416,143755,-123.3,-150.02,26.72,0.5,0.4,0.58,0.51,0.91
2011/9/19,7580,7583,7455,7477,7410.4,7454.9,7488.95,8034.75,114574,144619,143054,-113.77,-142.77,29,0.55,0.45,0.5,0.47,0.64
2011/9/20,7444,7566,7369,7486,7433.8,7455.8,7500.7,8020.6,174940,153297,148366,-106.7,-135.55,28.86,0.59,0.49,0.5,0.47,0.66
2011/9/21,7508,7591,7453,7537,7502.6,7475.9,7502.35,8007.72,75042,131819,138737,-95.73,-127.59,31.86,0.65,0.54,0.54,0.49,0.76
2011/9/22,7362,7370,7250,7275,7476.6,7449.9,7495,7987.8,125657,125769,139245,-104.96,-123.06,18.1,0.51,0.53,0.37,0.41,0.23
2011/9/23,7037,7104,6972,7048,7364.6,7400,7479.4,7963.52,153477,128738,140577,-130.9,-124.63,-6.27,0.38,0.48,0.28,0.35,0.12
2011/9/26,7036,7048,6855,6882,7245.6,7328,7451.3,7935.35,156897,137203,140911,-159.8,-131.66,-28.13,0.26,0.41,0.23,0.32,0.03
2011/9/27,7038,7135,7030,7129,7174.2,7304,7431.3,7910.82,122939,126802,140050,-165.54,-138.44,-27.1,0.29,0.37,0.41,0.41,0.35
2011/9/28,7187,7196,7067,7102,7087.2,7294.9,7406.35,7885.37,126295,137053,134436,-167.28,-144.21,-23.07,0.3,0.35,0.4,0.41,0.32
2011/9/29,7041,7208,7023,7181,7068.4,7272.5,7380.05,7860.22,134365,138795,132282,-164.22,-148.21,-16.01,0.35,0.35,0.46,0.43,0.44
2011/9/30,7182,7230,7131,7181,7095,7229.8,7354.15,7835.08,124694,133038,130888,-157.36,-150.04,-7.32,0.38,0.36,0.46,0.43,0.44
2011/10/3,7029,7085,6959,7017,7122,7183.8,7319.35,7807.98,114630,124585,130894,-163.05,-152.64,-10.41,0.33,0.35,0.36,0.39,0.22
2011/10/4,6871,7098,6871,7090,7114.2,7144.2,7300,7782.82,146791,129355,128079,-164.24,-154.96,-9.28,0.37,0.36,0.43,0.42,0.46
2011/10/5,7058,7087,6973,6988,7091.4,7089.3,7282.6,7758.92,110451,126186,131620,-165.55,-157.08,-8.47,0.36,0.36,0.36,0.39,0.35
2011/10/6,7115,7190,7100,7122,7079.6,7074,7261.95,7736.57,120540,123421,131108,-154.76,-156.62,1.85,0.48,0.4,0.48,0.44,0.71
2011/10/7,7250,7260,7183,7192,7081.8,7088.4,7244.2,7715.08,111994,120881,126960,-138.7,-153.03,14.33,0.6,0.46,0.54,0.47,0.83
2011/10/11,7353,7408,7336,7406,7159.6,7140.8,7234.4,7695.8,83295,114614,119599,-110,-144.43,34.43,0.73,0.55,0.67,0.55,1
2011/10/12,7370,7424,7340,7389,7219.4,7166.8,7235.4,7677.52,96756,104607,116981,-86.54,-132.85,46.31,0.8,0.63,0.65,0.54,0.94
2011/10/13,7454,7460,7375,7393,7300.4,7195.9,7245.4,7658.53,99839,102485,114336,-65.59,-119.4,53.8,0.83,0.7,0.66,0.54,0.89
2011/10/14,7400,7401,7353,7374,7350.8,7215.2,7243.85,7636.48,80629,94503,108962,-50.81,-105.68,54.87,0.84,0.74,0.63,0.53,0.85
2011/10/17,7470,7495,7408,7454,7403.2,7242.5,7236.15,7616.53,101987,92501,106691,-32.49,-91.04,58.55,0.87,0.79,0.69,0.57,0.93
2011/10/18,7361,7389,7313,7340,7390,7274.8,7229.3,7593.97,94409,94724,104669,-26.32,-78.1,51.78,0.81,0.8,0.54,0.51,0.7
2011/10/19,7342,7382,7320,7330,7378.2,7298.8,7221.5,7572.72,46187,84610,94609,-21.58,-66.79,45.21,0.74,0.78,0.52,0.51,0.58
2011/10/20,7356,7358,7213,7216,7342.8,7321.6,7205.45,7547.42,98580,84358,93422,-24.78,-58.39,33.61,0.53,0.69,0.4,0.46,0.11
2011/10/21,7227,7272,7193,7260,7320,7335.4,7204.7,7522.4,87534,85739,90121,-27.37,-52.19,24.82,0.42,0.6,0.46,0.48,0.22
2011/10/24,7394,7503,7381,7492,7327.6,7365.4,7226.9,7501.83,95630,84468,88485,-11.48,-44.05,32.57,0.6,0.6,0.67,0.58,0.96
2011/10/25,7499,7519,7463,7471,7353.8,7371.9,7256.35,7482.85,75280,80642,87683,2.23,-34.79,37.02,0.69,0.63,0.64,0.57,0.85
2011/10/26,7425,7573,7408,7545,7396.8,7387.5,7277.15,7463.9,108047,93014,88812,15.87,-24.66,40.53,0.77,0.68,0.69,0.6,0.93
2011/10/27,7549,7603,7502,7591,7471.8,7407.3,7301.6,7447.53,109266,95151,89755,30.68,-13.59,44.27,0.83,0.73,0.72,0.61,0.97
2011/10/28,7725,7777,7611,7628,7545.4,7432.7,7323.95,7434.07,132783,104201,94970,49.06,-1.06,50.12,0.8,0.75,0.75,0.63,0.74
2011/10/31,7649,7682,7546,7562,7559.4,7443.5,7343,7421.95,109656,107006,95737,57.07,10.57,46.51,0.75,0.75,0.63,0.59,0.63
2011/11/1,7570,7685,7522,7638,7592.8,7473.3,7374.05,7419.83,137779,119506,100074,65.31,21.51,43.8,0.75,0.75,0.7,0.62,0.76
2011/11/2,7488,7634,7451,7604,7604.6,7500.7,7399.75,7420.63,134827,124862,108938,67.24,30.66,36.58,0.74,0.75,0.64,0.59,0.7
2011/11/3,7565,7580,7438,7446,7575.6,7523.7,7422.65,7419.15,145467,132102,113627,60.34,36.6,23.74,0.55,0.68,0.43,0.5,0.16
2011/11/4,7605,7665,7573,7628,7575.6,7560.5,7447.95,7418.5,114378,128421,116311,65.9,42.46,23.44,0.56,0.64,0.61,0.58,0.6
2011/11/7,7617,7655,7591,7635,7590.2,7574.8,7470.1,7417.43,76498,121790,114398,69.94,47.95,21.98,0.58,0.62,0.61,0.59,0.62
2011/11/8,7631,7709,7579,7589,7580.4,7586.6,7479.25,7417.38,123282,118890,119198,71.31,52.62,18.68,0.54,0.59,0.55,0.56,0.45
2011/11/9,7655,7672,7576,7612,7582,7593.3,7490.4,7413.88,94928,110911,117886,71.69,56.44,15.25,0.53,0.57,0.58,0.57,0.51
2011/11/10,7430,7454,7275,7317,7556.2,7565.9,7486.6,7406.3,147026,111222,121662,49.05,54.96,-5.91,0.38,0.51,0.31,0.42,0.1
2011/11/11,7317,7384,7288,7356,7501.8,7538.7,7485.7,7399.67,107893,109925,119173,31.18,50.2,-19.02,0.32,0.45,0.35,0.44,0.19
2011/11/14,7493,7563,7488,7542,7483.2,7536.7,7490.1,7400.4,92990,113224,117507,31.8,46.52,-14.72,0.42,0.44,0.54,0.53,0.62
2011/11/15,7528,7549,7481,7501,7465.6,7523,7498.15,7405.47,72827,103133,111012,29.87,43.19,-13.33,0.45,0.44,0.5,0.51,0.52
2011/11/16,7534,7562,7384,7398,7422.8,7502.4,7501.55,7407.92,76151,99377,105144,22.23,39,-16.77,0.4,0.43,0.41,0.47,0.28
2011/11/17,7333,7409,7283,7401,7439.6,7497.9,7510.8,7406.2,119691,93910,102566,11.04,33.41,-22.36,0.36,0.4,0.42,0.47,0.29
2011/11/18,7278,7330,7234,7246,7417.6,7459.7,7510.1,7403.27,126979,97728,103827,-6.58,25.41,-31.99,0.25,0.35,0.3,0.4,0.03
2011/11/21,7186,7188,7016,7051,7319.4,7401.3,7488.05,7398.12,127731,104676,108950,-35.27,13.27,-48.54,0.18,0.3,0.22,0.34,0.05
2011/11/22,7050,7102,6970,7021,7223.4,7344.5,7465.55,7391.07,135502,117211,110172,-61.17,-1.61,-59.56,0.15,0.25,0.2,0.33,0.09
2011/11/23,6970,6987,6798,6823,7108.4,7265.6,7429.45,7379.3,147515,131484,115431,-94.39,-20.17,-74.22,0.11,0.2,0.15,0.28,0.03
2011/11/24,6828,6903,6765,6831,6994.4,7217,7391.45,7366.47,130240,133593,113752,-121.36,-40.41,-80.95,0.1,0.17,0.16,0.28,0.08
2011/11/25,6870,6956,6725,6754,6896,7156.8,7347.75,7350.58,172062,142610,120169,-143.91,-61.11,-82.8,0.08,0.14,0.14,0.26,0.03
2011/11/28,6909,6925,6850,6916,6869,7094.2,7315.45,7337.53,115234,140111,122393,-151.61,-79.21,-72.4,0.13,0.14,0.36,0.36,0.23
2011/11/29,6965,6996,6912,6973,6859.4,7041.4,7282.2,7325.2,108653,134741,125976,-150.98,-93.56,-57.42,0.21,0.16,0.42,0.39,0.36
2011/11/30,6943,6957,6826,6902,6875.2,6991.8,7247.1,7315.62,133344,131907,131695,-154.1,-105.67,-48.43,0.24,0.18,0.37,0.37,0.29
2011/12/1,7194,7251,7140,7210,6951,6972.7,7235.3,7313.52,117165,129292,131443,-130.37,-110.61,-19.76,0.46,0.28,0.62,0.51,0.92
2011/12/2,7202,7214,7116,7156,7031.4,6963.7,7211.7,7307.2,98790,114637,128624,-113.67,-111.22,-2.45,0.58,0.38,0.57,0.49,0.82
2011/12/5,7165,7168,7052,7131,7074.4,6971.7,7186.5,7300.27,112076,114006,127058,-102.48,-109.47,7,0.65,0.47,0.55,0.48,0.77
2011/12/6,7086,7090,6953,6982,7076.2,6967.8,7156.15,7289.93,106726,113620,124181,-102.01,-107.98,5.97,0.59,0.51,0.42,0.42,0.49
2011/12/7,7012,7063,7005,7050,7105.8,6990.5,7128.05,7284.62,101831,107318,119612,-97.28,-105.84,8.56,0.6,0.54,0.49,0.46,0.62
2011/12/8,7015,7027,6907,6963,7056.4,7003.7,7110.35,7280.78,120532,107991,118641,-98.6,-104.39,5.79,0.51,0.53,0.42,0.42,0.32
2011/12/9,6801,6933,6790,6887,7002.6,7017,7086.9,7272.15,144560,117145,115891,-105.75,-104.66,-1.09,0.41,0.49,0.36,0.4,0.21
2011/12/12,6975,7016,6932,6941,6964.6,7019.5,7056.85,7261.03,93689,113468,113737,-103.51,-104.43,0.92,0.38,0.45,0.43,0.43,0.33
2011/12/13,6855,6930,6837,6894,6947,7011.6,7026.5,7251.32,94723,111067,112344,-106.06,-104.76,-1.3,0.33,0.41,0.39,0.41,0.23
2011/12/14,6883,6925,6857,6921,6921.2,7013.5,7002.65,7241.9,76891,106079,106698,-105.47,-104.9,-0.57,0.32,0.38,0.42,0.42,0.31
2011/12/15,6845,6858,6751,6753,6879.2,6967.8,6970.25,7228.83,100803,102133,105062,-113.96,-106.71,-7.25,0.22,0.33,0.29,0.36,0
2011/12/16,6772,6803,6746,6772,6856.2,6929.4,6946.55,7220.45,77149,88651,102898,-119.75,-109.32,-10.43,0.17,0.27,0.32,0.37,0.08
2011/12/19,6670,6741,6613,6634,6794.8,6879.7,6925.7,7213.55,122210,94355,103911,-132.31,-113.92,-18.39,0.13,0.23,0.23,0.32,0.05
2011/12/20,6674,6704,6665,6669,6749.8,6848.4,6908.1,7210,76742,90759,100913,-138.95,-118.92,-20.03,0.13,0.19,0.29,0.35,0.14
2011/12/21,6831,6960,6830,6952,6756,6838.6,6914.55,7207.05,57954,86972,96525,-122.89,-119.72,-3.17,0.37,0.25,0.59,0.5,0.84
2011/12/22,6950,6979,6936,6955,6796.4,6837.8,6920.75,7204.6,58654,78542,90338,-106.29,-117.03,10.74,0.53,0.34,0.59,0.5,0.85
2011/12/23,7048,7124,7031,7107,6863.4,6859.8,6938.4,7203.37,71134,77339,82995,-81.23,-109.87,28.65,0.67,0.45,0.69,0.56,0.97
2011/12/26,7108,7116,7074,7103,6957.2,6876,6947.75,7202.07,44550,61807,78081,-60.12,-99.92,39.8,0.77,0.56,0.69,0.56,0.96
2011/12/27,7095,7112,7035,7084,7040.2,6895,6953.3,7203.18,74040,61266,76013,-44.52,-88.84,44.32,0.82,0.65,0.66,0.55,0.92
2011/12/28,7062,7088,7037,7053,7060.4,6908.2,6960.85,7202.57,56126,60901,73936,-33.47,-77.77,44.3,0.83,0.71,0.61,0.53,0.86
2011/12/29,7012,7077,7000,7074,7084.2,6940.3,6954.05,7204,67827,62735,70639,-24.54,-67.12,42.58,0.86,0.76,0.63,0.54,0.9
2011/12/30,7098,7148,7036,7039,7070.6,6967,6948.2,7202.62,88478,66204,71772,-16.53,-57,40.47,0.83,0.78,0.56,0.52,0.77
2012/1/2,7022,7051,6928,6945,7039,6998.1,6938.9,7198.5,88074,74909,68358,-17.91,-49.18,31.28,0.67,0.75,0.42,0.47,0.36
2012/1/3,7020,7087,7002,7047,7031.6,7035.9,6942.15,7192.52,86594,77420,69343,-12.52,-41.85,29.33,0.63,0.71,0.56,0.53,0.54
2012/1/4,7084,7109,7043,7072,7035.4,7047.9,6943.25,7187.23,87250,83645,72273,-5.9,-34.66,28.76,0.64,0.68,0.59,0.54,0.65
2012/1/5,7088,7124,7061,7119,7044.4,7064.3,6951.05,7182.67,81890,86457,74596,1.89,-27.35,29.24,0.71,0.69,0.65,0.57,0.87
2012/1/6,7100,7117,7060,7084,7053.4,7062,6960.9,7177.83,90243,86810,76507,6.41,-20.6,27.01,0.71,0.7,0.58,0.54,0.71
2012/1/9,7047,7082,7026,7057,7075.8,7057.4,6966.7,7171.22,76419,84479,79694,7.43,-14.99,22.42,0.67,0.69,0.53,0.52,0.59
2012/1/10,7120,7180,7111,7167,7099.8,7065.7,6980.35,7168.33,79930,83146,80283,16.18,-8.76,24.94,0.76,0.71,0.67,0.59,0.95
2012/1/11,7185,7196,7167,7179,7121.2,7078.3,6993.25,7165.82,57976,77292,80468,24.76,-2.05,26.82,0.82,0.75,0.68,0.59,0.94
2012/1/12,7185,7194,7161,7185,7134.4,7089.4,7014.85,7165.3,52223,71358,78908,31.29,4.61,26.67,0.87,0.79,0.69,0.6,0.96
2012/1/13,7235,7263,7147,7161,7149.8,7101.6,7034.3,7163.65,93802,72070,79440,36.18,10.93,25.25,0.78,0.79,0.62,0.57,0.61
2012/1/16,7236,7280,7071,7090,7156.4,7116.1,7057.1,7156.95,133403,83467,83973,35.6,15.86,19.73,0.6,0.73,0.46,0.51,0.25
2012/1/17,7152,7228,7118,7225,7168,7133.9,7084.9,7152.85,100542,87589,85368,40.02,20.69,19.32,0.66,0.71,0.66,0.6,0.78
2012/1/18,7224,7248,7192,7207,7173.6,7147.4,7097.65,7147.22,52778,86550,81921,44.18,25.39,18.79,0.68,0.7,0.62,0.59,0.71
2012/1/30,7352,7448,7351,7392,7215,7174.7,7119.5,7143.9,87983,93702,82530,61.48,32.61,28.87,0.74,0.71,0.78,0.68,0.87
2012/1/31,7444,7503,7422,7468,7276.4,7213.1,7137.55,7141.23,106996,96340,84205,79.87,42.06,37.81,0.8,0.74,0.81,0.71,0.92
2012/2/1,7492,7548,7476,7522,7362.8,7259.6,7158.5,7140.57,98566,89373,86420,97.5,53.15,44.35,0.85,0.78,0.84,0.73,0.95
2012/2/2,7620,7650,7566,7641,7446,7307,7186.35,7140.62,95940,88453,88021,118.78,66.27,52.5,0.89,0.82,0.88,0.76,0.98
2012/2/3,7620,7650,7602,7640,7532.6,7353.1,7215.7,7141.22,79643,93826,90188,134.77,79.97,54.8,0.92,0.85,0.88,0.76,0.98
2012/2/4,7720,7758,7693,7733,7600.8,7407.9,7248.65,7146,75608,91351,92526,153.45,94.67,58.78,0.94,0.88,0.9,0.79,0.96
2012/2/6,7706,7724,7668,7683,7643.8,7460.1,7280.85,7146.92,87761,87504,91922,163.16,108.37,54.79,0.92,0.89,0.79,0.74,0.88
2012/2/7,7706,7750,7675,7720,7683.4,7523.1,7319.6,7148.33,107114,89213,89293,171.04,120.9,50.14,0.92,0.9,0.81,0.75,0.93
2012/2/8,7766,7895,7760,7888,7732.8,7589.4,7361.65,7153.32,113907,92807,90630,186.56,134.03,52.52,0.94,0.92,0.88,0.8,0.99
2012/2/9,7860,7933,7829,7920,7788.8,7660.7,7404.05,7158.45,109946,98867,96346,199.99,147.22,52.77,0.95,0.93,0.89,0.81,0.97
2012/2/10,7876,7928,7850,7865,7815.2,7708,7441.35,7167.58,102250,104196,97773,206.37,159.05,47.32,0.92,0.93,0.77,0.75,0.85
2012/2/13,7875,7937,7841,7905,7859.6,7751.7,7482.4,7176.73,103592,107362,97433,210.61,169.37,41.24,0.92,0.92,0.79,0.77,0.91
2012/2/14,7905,7914,7807,7874,7890.4,7786.9,7523.25,7182.27,115096,108958,99086,209.16,177.32,31.83,0.88,0.91,0.72,0.73,0.81
2012/2/15,7924,8010,7890,8005,7913.8,7823.3,7565.15,7190.67,64167,99010,95908,214.43,184.74,29.69,0.92,0.91,0.81,0.78,0.99
2012/2/16,7968,7994,7867,7905,7910.8,7849.8,7601.45,7199.12,109857,98992,98930,211.35,190.07,21.29,0.84,0.89,0.63,0.69,0.69
2012/2/17,7982,8021,7880,7929,7923.6,7869.4,7638.65,7207.92,141814,106905,105550,208.29,193.71,14.58,0.81,0.86,0.65,0.7,0.73
2012/2/20,7989,8004,7927,7957,7934,7896.8,7678.45,7219.77,91000,104387,105874,205.23,196.01,9.21,0.79,0.84,0.68,0.71,0.75
2012/2/21,7954,7975,7854,7947,7948.6,7919.5,7721.3,7234.7,138398,109047,109003,198.06,196.42,1.63,0.74,0.81,0.66,0.7,0.65
2012/2/22,7918,8036,7889,8005,7948.6,7931.2,7760.3,7251.1,129636,122141,110576,194.41,196.02,-1.61,0.78,0.8,0.72,0.72,0.86
2012/2/23,7960,7991,7941,7963,7960.2,7935.5,7798.1,7270.1,83248,116819,107906,187.8,194.38,-6.57,0.75,0.78,0.62,0.68,0.68
2012/2/24,7945,7975,7883,7943,7963,7943.3,7825.65,7288.63,115253,111507,109206,178.21,191.14,-12.93,0.7,0.75,0.58,0.66,0.59
2012/2/29,8006,8126,8002,8111,7993.8,7963.9,7857.8,7311.25,100542,113415,108901,180.75,189.07,-8.31,0.78,0.76,0.76,0.73,0.94
2012/3/1,8143,8177,8114,8139,8032.2,7990.4,7888.65,7331.63,91701,104076,106562,185.05,188.26,-3.21,0.81,0.78,0.77,0.74,0.88
2012/3/2,8180,8187,8112,8152,8061.6,8005.1,7914.2,7351.28,85994,95348,108744,186.99,188.01,-1.02,0.84,0.8,0.78,0.75,0.89
2012/3/3,8130,8130,8086,8120,8093,8026.6,7938.2,7371.58,50421,88782,102801,183.44,187.09,-3.65,0.83,0.81,0.7,0.71,0.8
2012/3/5,8101,8107,8003,8038,8112,8037.5,7953.45,7385.38,106909,87113,99310,173.19,184.31,-11.12,0.74,0.78,0.52,0.63,0.55
2012/3/6,8020,8034,7871,7945,8078.8,8036.3,7966.55,7398.53,137557,94516,103966,155.39,178.53,-23.14,0.57,0.71,0.39,0.55,0.23
2012/3/7,7854,7929,7840,7892,8029.4,8030.8,7975.15,7411.22,104775,97131,100604,134.84,169.79,-34.95,0.43,0.62,0.33,0.51,0.15
2012/3/8,7938,8000,7883,7976,7994.2,8027.9,7979.55,7427.78,109999,101932,98640,122.83,160.4,-37.57,0.42,0.55,0.48,0.56,0.39
2012/3/9,7990,8030,7942,8003,7970.8,8031.9,7983.7,7443.67,107445,113337,101060,114.87,151.29,-36.42,0.43,0.51,0.52,0.58,0.47
