Date,Open,High,Low,Close,SMA5,SMA10,SMA20,SMA60,Volume,MA5,MA10,DIF,ACD9,OSC,K,D,RSI6,RSI12,RSV9,Open1,High1,Low1,Close1,SMA51,SMA101,SMA201,SMA601,Volume1,MA51,MA101,DIF1,ACD91,OSC1,K1,D1,RSI61,RSI121,RSV91,Open2,High2,Low2,Close2,SMA52,SMA102,SMA202,SMA602,Volume2,MA52,MA102,DIF2,ACD92,OSC2,K2,D2,RSI62,RSI122,RSV92
2010/6/15,7378,7498,7364,7457,7266.6,7235.4,7249.7,7684.88,88627,95787,101177,-87.85,-131.85,44,0.76,0.62,0.68,0.55,0.92,121,122,119.5,121,118.2,118.9,124.18,136.18,29143,46656,60483,-5.39,-5.53,0.14,0.56,0.41,0.52,0.43,0.73,61.3,61.9,60.7,61.4,60.2,60.03,59.55,61.01,37547,39947,43839,0.01,-0.27,0.28,0.73,0.63,0.71,0.61,0.86
2010/6/17,7518,7537,7479,7520,7363.2,7273.4,7246.9,7680.13,55673,81899,92150,-62.21,-117.92,55.71,0.83,0.69,0.71,0.58,0.97,122,123,121,123,120.1,119.25,123.45,135.93,33106,36382,57045,-4.88,-5.4,0.53,0.66,0.49,0.58,0.46,0.87,62,62.3,61.7,62.1,60.9,60.26,59.69,61.05,62016,43129,46508,0.17,-0.18,0.35,0.8,0.68,0.76,0.64,0.95
2010/6/18,7364,7387,7297,7349,7400.8,7274.5,7246.15,7672.38,95492,79313,90682,-54.85,-105.31,50.46,0.77,0.72,0.52,0.5,0.66,124,124,121.5,123,121.2,119.05,122.9,135.71,19969,31933,53902,-4.39,-5.2,0.81,0.75,0.58,0.58,0.46,0.93,62.4,62.7,61.8,62.7,61.56,60.45,59.88,61.08,46333,46633,46189,0.33,-0.08,0.41,0.87,0.75,0.8,0.67,1
2010/6/21,7440,7525,7408,7521,7446.6,7294.8,7261.9,7667.58,114888,85445,95989,-36.64,-91.57,54.94,0.84,0.76,0.64,0.56,0.97,125,126.5,124,126.5,122.8,119.25,122.68,135.54,32418,28949,54298,-3.71,-4.9,1.19,0.83,0.66,0.69,0.53,1,63.1,63.7,63.1,63.3,62.12,60.68,60.1,61.11,68410,51850,48758,0.52,0.04,0.48,0.89,0.79,0.83,0.7,0.93
2010/6/22,7480,7506,7468,7481,7465.6,7333.2,7272.25,7660.88,61265,83189,89276,-22.73,-77.81,55.08,0.86,0.79,0.6,0.54,0.9,126.5,126.5,123.5,123.5,123.4,119.85,122.22,135.36,24941,27915,47789,-3.27,-4.58,1.31,0.82,0.72,0.55,0.47,0.79,63.3,63.3,62.6,62.6,62.42,61.02,60.28,61.12,33390,49539,45032,0.61,0.16,0.46,0.86,0.81,0.68,0.63,0.8
2010/6/23,7430,7478,7388,7433,7460.8,7363.7,7291.3,7652.17,98219,85107,90447,-15.64,-65.37,49.73,0.84,0.81,0.55,0.52,0.79,121.5,123.5,121.5,122.5,123.7,120.95,122.05,135.11,20936,26274,36465,-3.03,-4.27,1.24,0.77,0.73,0.5,0.46,0.68,62,62.5,62,62.1,62.56,61.38,60.47,61.12,37196,49469,44708,0.63,0.25,0.38,0.8,0.81,0.59,0.59,0.67
2010/6/24,7431,7456,7398,7428,7442.4,7402.8,7306.55,7643.32,69400,87853,84876,-10.34,-54.37,44.02,0.77,0.79,0.54,0.52,0.63,123.5,123.5,122.5,122.5,123.6,121.85,121.72,134.84,10180,21689,29036,-2.78,-3.97,1.19,0.68,0.72,0.5,0.46,0.5,62.1,62.2,61.7,62,62.54,61.72,60.63,61.12,35361,44138,43634,0.63,0.33,0.3,0.71,0.78,0.57,0.58,0.54
2010/6/25,7341,7385,7302,7322,7437,7418.9,7312.65,7633.55,101908,89136,84225,-13.64,-46.22,32.58,0.55,0.71,0.43,0.47,0.1,120.5,121.5,119,120.5,123.1,122.15,121.33,134.56,19777,21650,26792,-2.75,-3.72,0.98,0.52,0.65,0.41,0.42,0.2,61.5,61.9,61.3,61.4,62.28,61.92,60.76,61.12,30580,40987,43810,0.58,0.38,0.2,0.55,0.7,0.46,0.53,0.23
2010/6/28,7334,7375,7326,7363,7405.4,7426,7316.95,7622.53,57032,77565,81505,-14.15,-39.8,25.66,0.46,0.63,0.48,0.49,0.28,120,121.5,119.5,120.5,121.9,122.35,121,134.23,12474,17662,23305,-2.68,-3.52,0.84,0.41,0.57,0.41,0.42,0.2,61.2,61.7,61.1,61.7,61.96,62.04,60.91,61.11,20547,31415,41632,0.53,0.41,0.13,0.48,0.63,0.52,0.55,0.33
2010/6/29,7393,7453,7251,7254,7360,7412.8,7313.4,7609.48,136686,92649,87919,-18.67,-35.58,16.91,0.31,0.52,0.37,0.44,0.01,122.5,123.5,120,121,121.4,122.4,120.83,133.93,21341,16942,22429,-2.53,-3.32,0.79,0.36,0.5,0.45,0.43,0.27,62,62.6,61,61,61.64,62.03,60.95,61.09,47953,34327,41933,0.48,0.42,0.06,0.32,0.52,0.4,0.49,0
2010/6/30,7126,7168,7092,7153,7304,7382.4,7308.9,7593.78,88473,90700,87904,-34.89,-35.44,0.55,0.25,0.43,0.3,0.4,0.14,116,117,114,114,119.7,121.7,120.3,133.43,58845,24523,25399,-2.91,-3.24,0.33,0.24,0.42,0.22,0.32,0,60.3,61,60.3,60.6,61.34,61.95,60.99,61.04,58320,38552,44011,0.38,0.41,-0.04,0.24,0.43,0.35,0.46,0.09
2010/7/1,7123,7147,7061,7100,7238.4,7340.4,7306.9,7576.72,112777,99375,93614,-50.35,-38.42,-11.93,0.2,0.35,0.27,0.38,0.08,114,115,112,113,117.8,120.7,119.97,132.91,36523,29792,25740,-3.29,-3.25,-0.04,0.19,0.34,0.2,0.31,0.07,60.6,60.6,59.9,60,60.94,61.74,61,60.98,65216,44523,44331,0.25,0.38,-0.13,0.17,0.34,0.28,0.42,0.03
2010/7/2,7135,7216,7116,7161,7206.2,7321.6,7298.05,7561.38,105153,100024,94580,-56.98,-42.13,-14.85,0.21,0.3,0.36,0.42,0.22,112.5,114,111.5,112,116.1,119.6,119.33,132.4,31905,32218,26934,-3.62,-3.32,-0.3,0.13,0.27,0.19,0.3,0.03,60,60.7,60,60.3,60.72,61.5,60.98,60.95,67300,51867,46427,0.16,0.34,-0.18,0.15,0.28,0.36,0.45,0.12
2010/7/5,7185,7325,7168,7322,7198,7301.7,7298.25,7548.43,108041,110226,93895,-51.89,-44.08,-7.81,0.35,0.32,0.55,0.5,0.63,112,116,112,116,115.2,118.55,118.9,131.93,19618,33646,25654,-3.63,-3.38,-0.25,0.21,0.25,0.43,0.4,0.38,60.3,61.8,60.3,61.4,60.66,61.31,60.99,60.93,88484,65455,48435,0.16,0.3,-0.14,0.29,0.28,0.56,0.54,0.56
2010/7/6,7262,7458,7246,7455,7238.2,7299.1,7316.15,7537.25,124267,107742,100196,-37.8,-42.83,5.03,0.56,0.4,0.65,0.56,0.99,114,116.5,113,116.5,114.3,117.85,118.85,131.46,23750,34128,25535,-3.55,-3.42,-0.13,0.28,0.26,0.45,0.42,0.42,58.9,59.9,58.8,59.9,60.44,61.04,61.03,60.87,69857,69835,52081,0.03,0.25,-0.21,0.29,0.28,0.37,0.43,0.29
2010/7/7,7436,7455,7406,7448,7297.2,7300.6,7332.15,7527.73,79144,105876,98288,-23.48,-38.96,15.48,0.7,0.5,0.64,0.56,0.97,117,117.5,116,116.5,114.8,117.25,119.1,131.05,15462,25452,24988,-3.36,-3.41,0.04,0.33,0.28,0.45,0.42,0.42,59.8,59.9,59.2,59.5,60.22,60.78,61.08,60.82,59169,70005,54279,-0.08,0.18,-0.26,0.25,0.27,0.33,0.41,0.18
2010/7/8,7568,7571,7500,7535,7384.2,7311.3,7357.05,7518.13,96075,102536,100956,-4.34,-32.03,27.7,0.78,0.59,0.71,0.59,0.93,118.5,120,118,120,116.2,117,119.43,130.68,31965,24540,27166,-2.95,-3.32,0.36,0.45,0.34,0.62,0.5,0.71,60.1,60.4,59.7,60.4,60.3,60.62,61.17,60.76,50380,67038,55781,-0.1,0.13,-0.23,0.31,0.29,0.47,0.48,0.42
2010/7/9,7540,7582,7522,7566,7465.2,7335.7,7377.3,7508.2,70471,95600,97812,12.61,-23.11,35.71,0.84,0.67,0.73,0.61,0.97,120.5,121,118.5,120.5,117.9,117,119.58,130.3,23787,22916,27567,-2.54,-3.16,0.62,0.55,0.41,0.63,0.51,0.75,60.4,60.5,59.9,60.4,60.32,60.52,61.22,60.69,38074,61193,56530,-0.12,0.08,-0.2,0.35,0.31,0.47,0.48,0.42
2010/7/12,7590,7654,7528,7531,7507,7352.5,7389.25,7498.68,97500,93491,101859,25.9,-13.3,39.2,0.82,0.72,0.66,0.58,0.79,123,123,120,121,118.9,117.05,119.7,129.97,33220,25637,29642,-2.11,-2.95,0.84,0.64,0.49,0.65,0.52,0.83,60.6,60.6,59.8,59.8,60,60.33,61.19,60.64,44198,52336,58895,-0.15,0.03,-0.18,0.34,0.32,0.39,0.44,0.33
2010/7/13,7589,7603,7517,7558,7527.6,7382.9,7397.85,7494.23,92569,87152,97447,35.86,-3.47,39.33,0.83,0.76,0.69,0.6,0.84,122,122.5,120,120,119.6,116.95,119.68,129.69,22073,25301,29715,-1.79,-2.72,0.93,0.68,0.55,0.58,0.5,0.74,59.9,60.2,59.5,59.6,59.94,60.19,61.11,60.59,37487,45862,57849,-0.2,-0.02,-0.19,0.32,0.32,0.37,0.43,0.27
2010/7/14,7660,7703,7645,7700,7578,7437.6,7410,7491.28,82511,87825,96851,53.46,7.91,45.55,0.88,0.8,0.79,0.66,0.99,123,124,122,123.5,121,117.9,119.8,129.44,43774,30964,28208,-1.31,-2.44,1.13,0.77,0.62,0.72,0.57,0.96,60.4,60.7,60.2,60.4,60.12,60.17,61.06,60.55,59847,45997,58001,-0.18,-0.05,-0.13,0.39,0.34,0.51,0.49,0.53
2010/7/15,7677,7728,7668,7707,7612.4,7498.3,7419.35,7486.73,76018,83814,93175,67.88,19.91,47.97,0.91,0.84,0.79,0.66,0.96,124,124.5,123,123,121.6,118.9,119.8,129.18,28905,30352,27446,-0.91,-2.13,1.22,0.81,0.69,0.68,0.56,0.88,60.4,60.5,60.1,60.3,60.1,60.2,60.97,60.52,36839,43289,55164,-0.17,-0.07,-0.1,0.43,0.37,0.5,0.48,0.5
2010/7/16,7701,7715,7635,7670,7633.2,7549.2,7435.4,7482.52,106024,90924,93262,76.01,31.13,44.88,0.9,0.86,0.71,0.63,0.88,123,123.5,120.5,120.5,121.6,119.75,119.68,128.81,13202,28235,25576,-0.76,-1.86,1.1,0.76,0.71,0.51,0.5,0.65,60.5,60.5,59.8,59.9,60,60.16,60.83,60.49,29941,41662,51428,-0.18,-0.1,-0.09,0.48,0.41,0.43,0.45,0.58
2010/7/19,7601,7673,7591,7657,7658.4,7582.7,7442.2,7477.48,75609,86546,90019,79.28,40.76,38.52,0.86,0.86,0.68,0.62,0.78,118.5,119.5,118,119,121.2,120.05,119.3,128.38,19310,25453,25545,-0.82,-1.65,0.83,0.62,0.68,0.44,0.46,0.35,59.5,61.3,59.4,61.1,60.26,60.13,60.72,60.48,63787,45580,48958,-0.14,-0.1,-0.03,0.62,0.48,0.62,0.55,0.9
2010/7/20,7647,7746,7635,7711,7689,7608.3,7453.7,7470.23,92580,86548,86850,85.43,49.69,35.74,0.86,0.86,0.73,0.65,0.86,119.5,121,118.5,119.5,121.1,120.35,119.1,127.91,17433,24525,24913,-0.8,-1.48,0.68,0.49,0.62,0.47,0.48,0.23,61.3,61.8,61,61.5,60.64,60.29,60.66,60.44,53964,48876,47369,-0.04,-0.09,0.05,0.7,0.55,0.66,0.57,0.88
2010/7/21,7758,7758,7683,7687,7686.4,7632.2,7466.4,7462.87,50821,80210,84018,89.51,57.66,31.85,0.81,0.84,0.67,0.63,0.71,119.5,120.5,118.5,119,120.2,120.6,118.93,127.4,18183,19407,25185,-0.8,-1.34,0.54,0.38,0.54,0.44,0.46,0.15,61.9,61.9,61.5,61.8,60.92,60.52,60.65,60.41,41277,45162,45579,0.06,-0.06,0.12,0.79,0.63,0.7,0.59,0.96
2010/7/22,7585,7614,7536,7561,7657.2,7634.8,7473.05,7454.95,91437,83294,83554,80.86,62.3,18.56,0.6,0.76,0.44,0.53,0.18,118.5,120,118,119,119.4,120.5,118.75,126.83,13409,16307,23330,-0.81,-1.24,0.42,0.3,0.46,0.44,0.46,0.15,61.9,62.3,61.3,62,61.26,60.68,60.65,60.41,45330,46860,45074,0.15,-0.02,0.17,0.83,0.7,0.72,0.61,0.9
2010/7/23,7647,7703,7635,7678,7658.8,7646,7490.85,7448.87,83771,78844,84884,81.58,66.15,15.42,0.62,0.71,0.6,0.59,0.67,121,125.5,121,125,120.3,120.95,118.97,126.38,67996,27266,27751,-0.41,-1.07,0.66,0.51,0.48,0.73,0.61,0.93,62.6,63,62.4,62.8,61.84,60.92,60.72,60.43,66046,54081,47872,0.29,0.04,0.24,0.87,0.75,0.79,0.65,0.94
2010/7/26,7715,7728,7682,7708,7669,7663.7,7508.1,7444.18,61558,76033,81290,83.84,69.69,14.15,0.67,0.7,0.63,0.61,0.77,126,129,126,129,122.3,121.75,119.4,126.06,53843,34173,29813,0.25,-0.81,1.05,0.68,0.54,0.81,0.67,1,63,63.1,62.3,62.6,62.14,61.2,60.77,60.44,27032,46730,46155,0.38,0.11,0.27,0.87,0.79,0.73,0.63,0.86
2010/7/27,7730,7733,7642,7659,7658.6,7673.8,7528.35,7439.63,84210,74359,80454,82.01,72.15,9.85,0.63,0.68,0.54,0.57,0.55,130,130.5,128.5,130,124.4,122.75,119.85,125.78,36466,37979,31252,0.88,-0.47,1.35,0.77,0.62,0.83,0.69,0.96,63,63,62.3,62.5,62.34,61.49,60.84,60.46,21055,40148,44512,0.45,0.18,0.27,0.86,0.81,0.7,0.62,0.84
2010/7/28,7679,7732,7635,7720,7665.2,7675.8,7556.7,7436.95,80894,80374,80292,81.91,74.1,7.8,0.7,0.69,0.62,0.6,0.83,130,131,129,131,126.8,123.5,120.7,125.48,21568,38656,29032,1.42,-0.09,1.51,0.85,0.7,0.84,0.7,1,62.3,63,62.2,63,62.58,61.75,60.96,60.49,27031,37299,41230,0.51,0.24,0.27,0.9,0.84,0.76,0.65,0.97
2010/7/29,7720,7731,7668,7708,7694.6,7675.9,7587.1,7437.83,80324,78151,80723,81.06,75.49,5.56,0.72,0.7,0.6,0.59,0.77,130,131.5,129.5,131,129.2,124.3,121.6,125.28,19199,39814,28061,1.85,0.29,1.55,0.89,0.76,0.84,0.7,0.96,63,63,62.6,63,62.78,62.02,61.11,60.55,38610,35955,41407,0.56,0.31,0.25,0.92,0.87,0.76,0.65,0.97
2010/7/30,7685,7699,7638,7680,7695,7676.9,7613.05,7439.53,83284,78054,78449,77.11,75.82,1.29,0.7,0.7,0.54,0.57,0.65,130,130,128.5,129,130,125.15,122.45,125.08,13216,28858,28062,2.03,0.64,1.39,0.86,0.79,0.67,0.63,0.81,62.4,62.4,61.4,62.4,62.7,62.27,61.22,60.59,43622,31470,42775,0.54,0.35,0.18,0.84,0.86,0.57,0.58,0.67
2010/8/2,7748,7878,7746,7866,7726.6,7697.8,7640.25,7445.57,88011,83345,79689,86.29,77.91,8.37,0.79,0.73,0.74,0.67,0.96,130,134.5,130,133.5,130.9,126.6,123.33,124.98,31339,24358,29265,2.45,1,1.45,0.89,0.82,0.79,0.7,0.94,62.6,62.8,62.1,62.3,62.64,62.39,61.26,60.64,48141,35692,41211,0.53,0.39,0.14,0.74,0.82,0.54,0.57,0.56
2010/8/3,7911,7916,7868,7912,7777.2,7717.9,7663.1,7450.18,58075,78118,76239,97.52,81.83,15.68,0.85,0.77,0.77,0.68,0.99,135,136.5,134.5,136,132.1,128.25,124.3,124.89,29983,23061,30520,2.98,1.4,1.58,0.92,0.86,0.83,0.73,0.97,62.6,62.6,61.7,62,62.54,62.44,61.37,60.68,32996,38080,39114,0.49,0.41,0.08,0.62,0.75,0.46,0.54,0.39
2010/8/4,7886,7928,7872,7913,7815.8,7740.5,7686.35,7455.9,79029,77745,79059,105.56,86.58,18.98,0.89,0.81,0.77,0.69,0.95,136,136.5,133.5,134,132.7,129.75,125.18,124.79,18568,22461,30559,3.27,1.77,1.49,0.89,0.87,0.7,0.67,0.84,62,62.2,61.6,62,62.34,62.46,61.49,60.71,28407,38355,37827,0.45,0.42,0.03,0.53,0.68,0.46,0.54,0.35
2010/8/5,7960,7960,7875,7911,7856.4,7775.5,7705.15,7461.32,88830,79446,78799,111.28,91.52,19.76,0.87,0.83,0.76,0.68,0.85,135.5,136,133,134,133.3,131.25,125.88,124.69,14321,21485,30650,3.43,2.1,1.33,0.85,0.86,0.7,0.67,0.76,62,62,61.8,61.9,62.12,62.45,61.56,60.74,22213,35076,35515,0.4,0.41,-0.01,0.45,0.61,0.43,0.52,0.29
2010/8/6,7890,7932,7880,7928,7906,7800.5,7723.25,7464.07,65492,75887,76971,114.71,96.16,18.56,0.88,0.85,0.78,0.69,0.9,134,135.5,133.5,135,134.5,132.25,126.6,124.54,14402,21723,25291,3.56,2.4,1.16,0.84,0.85,0.73,0.69,0.81,61.6,61.7,60.6,60.9,61.82,62.26,61.59,60.73,62494,38850,35160,0.3,0.39,-0.09,0.34,0.52,0.24,0.42,0.13
2010/8/9,7911,8001,7911,7986,7930,7828.3,7746,7467.9,71601,72605,77975,120.4,101.01,19.4,0.91,0.87,0.83,0.72,0.96,134,136,134,136,135,132.95,127.35,124.42,12333,17921,21140,3.68,2.65,1.03,0.87,0.86,0.76,0.7,0.94,60.5,60.9,60.4,60.7,61.5,62.07,61.63,60.73,57034,40629,38160,0.18,0.35,-0.17,0.27,0.43,0.22,0.4,0.12
2010/8/10,7998,7998,7933,7936,7934.8,7856,7764.9,7473.47,69914,74973,76545,121.87,105.18,16.69,0.88,0.87,0.68,0.66,0.82,136.5,137,133.5,134,134.6,133.35,128.05,124.3,17856,15496,19279,3.66,2.85,0.81,0.8,0.84,0.6,0.64,0.65,60.9,61.4,60.8,61,61.3,61.92,61.7,60.76,63935,46817,42448,0.12,0.3,-0.19,0.26,0.38,0.33,0.44,0.23
2010/8/11,7886,7930,7833,7856,7923.4,7869.6,7772.7,7477.47,114197,82007,79876,115.09,107.16,7.93,0.79,0.84,0.5,0.58,0.6,133,134,130,131,134,133.35,128.43,124.13,22592,16301,19381,3.36,2.96,0.4,0.63,0.77,0.44,0.55,0.29,60.8,61.2,60.7,61,61.1,61.72,61.73,60.78,28647,46865,42610,0.06,0.25,-0.19,0.25,0.33,0.33,0.44,0.25
2010/8/12,7778,7824,7764,7801,7901.4,7878.9,7777.4,7481.22,85099,81261,80353,102.79,106.29,-3.5,0.6,0.76,0.41,0.54,0.22,128.5,130.5,128,130,133.2,133.25,128.78,124.01,22122,17861,19673,2.93,2.95,-0.02,0.49,0.68,0.4,0.52,0.22,60.2,60.6,60.1,60.2,60.76,61.44,61.73,60.8,66230,55668,45372,-0.04,0.19,-0.24,0.18,0.28,0.21,0.36,0.04
2010/8/13,7816,7925,7803,7913,7898.4,7902.2,7789.55,7490.37,95004,87163,81525,99.23,104.88,-5.64,0.61,0.71,0.59,0.61,0.63,130,131,129,130.5,132.3,133.4,129.28,123.95,20297,19040,20381,2.61,2.88,-0.27,0.42,0.59,0.43,0.54,0.28,60.2,60.6,59.9,60.1,60.6,61.21,61.74,60.82,65691,56307,47579,-0.13,0.13,-0.26,0.15,0.24,0.2,0.36,0.07
2010/8/16,7843,7957,7830,7946,7890.4,7910.2,7804,7502.7,81371,89117,80861,97.81,103.46,-5.65,0.66,0.69,0.63,0.63,0.77,130,132,128.5,132,131.5,133.25,129.93,123.97,15170,19607,18764,2.41,2.79,-0.38,0.43,0.54,0.53,0.57,0.44,60,60.3,59.6,60.3,60.52,61.01,61.7,60.84,39764,52853,46741,-0.2,0.06,-0.26,0.19,0.22,0.29,0.39,0.27
2010/8/17,7935,7965,7925,7939,7891,7912.9,7815.4,7513.78,59356,87005,80989,97.36,102.24,-4.88,0.69,0.69,0.61,0.62,0.74,131,132,131,131.5,131,132.8,130.53,123.95,13215,18679,17088,2.24,2.68,-0.43,0.42,0.5,0.49,0.56,0.39,60.5,60.5,59.8,59.8,60.28,60.79,61.62,60.85,37585,47583,47200,-0.26,0,-0.26,0.15,0.2,0.22,0.34,0.08
2010/8/18,7969,7971,7900,7918,7903.4,7913.4,7826.95,7528.22,54730,75112,78559,94.68,100.73,-6.05,0.67,0.69,0.57,0.6,0.65,132,132.5,130,131,131,132.5,131.13,124.03,16252,17411,16856,2.06,2.56,-0.49,0.39,0.46,0.46,0.54,0.33,60,60.3,59.5,59.6,60,60.55,61.51,60.88,42902,50434,48650,-0.33,-0.07,-0.26,0.12,0.17,0.19,0.33,0.05
2010/8/19,7899,7922,7847,7918,7926.8,7914.1,7844.8,7541.47,88913,75875,78568,89.46,98.48,-9.01,0.67,0.68,0.57,0.6,0.65,130,135,129,135,132,132.6,131.93,124.13,32621,19511,18686,2.09,2.46,-0.38,0.52,0.48,0.68,0.63,0.78,59.5,60.4,59.5,60.1,59.98,60.37,61.41,60.9,45817,46352,51010,-0.36,-0.13,-0.23,0.18,0.17,0.39,0.4,0.32
2010/8/20,7883,7900,7860,7888,7921.8,7910.1,7855.3,7552.93,65098,69894,78528,82.98,95.38,-12.4,0.62,0.66,0.49,0.57,0.53,134.5,135,133.5,134.5,132.8,132.55,132.4,124.23,17296,18911,18975,2.15,2.4,-0.25,0.59,0.52,0.64,0.61,0.72,59.8,60.2,59.7,59.9,59.94,60.27,61.27,60.91,30113,39236,47772,-0.38,-0.18,-0.2,0.19,0.18,0.35,0.38,0.21
2010/8/23,7880,8003,7874,7951,7922.8,7906.6,7867.45,7564.17,88947,71409,80263,81.8,92.66,-10.86,0.67,0.66,0.62,0.61,0.78,135.5,137.5,134.5,135,133.4,132.45,132.7,124.37,35291,22935,21271,2.27,2.37,-0.11,0.64,0.56,0.66,0.63,0.74,59.9,60.9,59.6,60.1,59.9,60.21,61.14,60.94,27932,36870,44862,-0.37,-0.22,-0.16,0.25,0.2,0.42,0.41,0.35
2010/8/24,7920,7956,7884,7885,7912,7901.5,7878.75,7573.5,90103,77558,82282,76.58,89.45,-12.87,0.62,0.65,0.47,0.54,0.51,135,135,132.5,133,133.7,132.35,132.85,124.51,48703,30033,24356,2.16,2.33,-0.17,0.6,0.57,0.51,0.56,0.53,60,60.1,59.6,59.6,59.86,60.07,60.99,60.93,31276,35608,41596,-0.4,-0.25,-0.15,0.19,0.2,0.32,0.37,0.07
2010/8/25,7843,7844,7673,7680,7864.4,7883.9,7876.75,7580.78,136522,93917,84514,57,82.96,-25.96,0.42,0.57,0.24,0.39,0.02,118,120.5,117.5,119.5,131.4,131.2,132.28,124.43,86957,44174,30792,0.93,2.05,-1.12,0.43,0.52,0.17,0.31,0.1,59.4,59.4,58.6,58.7,59.68,59.84,60.78,60.91,70619,41151,45793,-0.49,-0.3,-0.19,0.14,0.18,0.21,0.3,0.04
2010/8/26,7672,7696,7621,7622,7805.2,7866,7872.45,7588.82,90557,94245,85060,34.7,73.31,-38.61,0.28,0.48,0.21,0.36,0,119.5,121,118.5,119,128.2,130.1,131.68,124.42,47009,47051,33281,-0.04,1.63,-1.67,0.31,0.45,0.17,0.3,0.08,58.6,59.1,58.5,58.8,59.42,59.7,60.57,60.89,35256,39039,42696,-0.56,-0.35,-0.2,0.13,0.16,0.24,0.31,0.13
2010/8/27,7611,7676,7605,7660,7759.6,7840.7,7871.45,7594.18,89168,99059,84477,17.63,62.17,-44.54,0.23,0.39,0.29,0.4,0.14,119,120,118,120,125.3,129.05,131.22,124.33,28583,49309,34110,-0.79,1.15,-1.93,0.25,0.39,0.22,0.33,0.13,58.7,58.9,58.5,58.8,59.2,59.57,60.39,60.86,46789,42374,40805,-0.6,-0.4,-0.2,0.13,0.15,0.24,0.31,0.13
2010/8/30,7742,7793,7688,7716,7712.6,7817.7,7863.95,7600.82,106064,102483,86946,10.29,51.79,-41.51,0.25,0.35,0.39,0.44,0.28,122,122,120.5,121,122.5,127.95,130.6,124.28,19037,46058,34496,-1.23,0.67,-1.91,0.23,0.33,0.28,0.36,0.18,59.2,59.6,58.9,59.4,59.06,59.48,60.24,60.83,27639,42316,39593,-0.59,-0.44,-0.15,0.21,0.17,0.45,0.41,0.38
2010/8/31,7653,7658,7536,7559,7647.4,7779.7,7846.3,7608.52,119533,108369,92964,-7.58,39.92,-47.5,0.18,0.29,0.26,0.36,0.05,113,115.5,113,113,118.5,126.1,129.45,124.2,95523,55422,42727,-2.17,0.1,-2.27,0.15,0.27,0.17,0.27,0,59,59,58.4,58.9,58.92,59.39,60.09,60.83,78363,51733,43671,-0.62,-0.47,-0.14,0.21,0.18,0.35,0.36,0.2
2010/9/1,7569,7638,7569,7628,7637,7750.7,7832.05,7616.85,77248,96514,95215,-18.47,28.24,-46.71,0.19,0.26,0.37,0.41,0.2,109.5,110.5,108,108.5,116.3,123.85,128.18,124.15,124422,62915,53544,-3.25,-0.57,-2.69,0.11,0.22,0.13,0.23,0.02,59.3,59.3,58.7,59.1,59,59.34,59.95,60.84,38481,45306,43229,-0.61,-0.5,-0.11,0.23,0.2,0.41,0.39,0.28
2010/9/2,7695,7744,7665,7693,7651.2,7728.2,7821.15,7627.78,102835,98970,96608,-20.18,18.56,-38.73,0.24,0.25,0.46,0.46,0.34,110,111.5,110,110.5,114.6,121.4,127,124.1,43433,62200,54625,-3.93,-1.24,-2.69,0.1,0.18,0.22,0.28,0.08,60,60.1,59.4,59.5,59.14,59.28,59.83,60.85,27402,43735,41387,-0.55,-0.51,-0.04,0.3,0.23,0.52,0.45,0.44
2010/9/3,7714,7786,7713,7779,7675,7717.3,7813.7,7638.08,94553,100047,99553,-16.06,11.63,-27.69,0.35,0.28,0.56,0.52,0.58,111,113,111,111.5,112.9,119.1,125.83,124,34661,63415,56362,-4.32,-1.86,-2.47,0.11,0.15,0.26,0.3,0.13,59.3,59.9,59.3,59.8,59.34,59.27,59.77,60.86,38340,42045,42210,-0.49,-0.51,0.02,0.48,0.31,0.59,0.49,0.82
2010/9/6,7838,7878,7819,7864,7704.6,7708.6,7807.6,7647.62,77820,94398,98440,-5.31,8.25,-13.55,0.55,0.37,0.64,0.57,0.96,110,110,106.5,108.5,110.4,116.45,124.45,123.83,53059,70220,58139,-4.85,-2.45,-2.4,0.12,0.14,0.22,0.27,0.13,60.4,60.5,60.1,60.5,59.56,59.31,59.76,60.86,28121,42141,42229,-0.38,-0.48,0.1,0.65,0.43,0.71,0.56,1
2010/9/7,7860,7874,7843,7853,7763.4,7705.4,7803.45,7655.4,60421,82575,95472,3.13,7.22,-4.09,0.68,0.48,0.63,0.56,0.93,108,108.5,106,107.5,109.3,113.9,123.13,123.62,31649,57445,56433,-5.29,-3.02,-2.27,0.11,0.13,0.2,0.26,0.09,60.5,60.6,60.1,60.2,59.82,59.37,59.72,60.84,20268,30522,41128,-0.3,-0.45,0.14,0.71,0.52,0.62,0.53,0.82
2010/9/8,7823,7868,7790,7849,7807.6,7722.3,7803.1,7661.93,115984,90323,93418,8.38,7.45,0.92,0.76,0.57,0.62,0.55,0.92,106.5,109.5,106.5,108,109.2,112.75,121.97,123.4,29738,38508,50711,-5.52,-3.52,-2,0.11,0.13,0.23,0.28,0.13,59.6,59.9,58.9,59.3,59.86,59.43,59.63,60.81,67149,36256,40781,-0.31,-0.42,0.11,0.61,0.55,0.42,0.43,0.41
